Time (s),Total Distance (per second),Average Speed (units/s)
1,1897.2444774360197,1851.0164559770692
2,1620.9135834625529,1272.034845071788
3,1387.540937723648,1525.1946907857778
4,884.1705934703547,1975.5607697164596
5,2893.753341177031,2581.025580480235
6,1769.5105352327892,1708.9143346839985
7,2296.5675783800234,2060.8874484658973
8,813.3609391637641,821.2750492118438
9,679.0135911669163,678.5103986444884
10,887.1198466506556,894.9161425125493
11,999.3763180455273,982.882939922227
12,1116.9610753131929,1120.5975245694103
13,1168.1877223051952,1172.1868351284209
14,414.1769696652107,417.7820296674644
15,586.1503535948189,595.244004545616
17,244.9476935210414,490.93805541385
18,84.0737229716607,731.9112780191617
19,1640.7163067723973,1643.6520077271507
20,1362.1921331017274,1442.6946864954386
21,206.815686560689,567.4018976804526
22,1218.4469481770136,1210.4139860889309
23,2411.5157607229967,2322.547586745191
24,1389.6347091063892,1434.429888343464
25,1063.0617531942833,1047.6871996202206
26,622.5031990520082,622.9212071323285
27,1325.5532157876567,1445.272712467486
29,1709.4040088368774,1569.9441547544864
30,1411.53581376841,1465.4966465785365
31,1314.8068637536792,1321.128516619519
32,875.392048223277,894.1076830715821
33,1268.9218837555964,1219.2646765784475
34,1953.446632122817,1882.1660972191285
35,1102.828179762777,1081.158128757005
36,1343.940200574515,1290.2653167388817
37,1953.7795041292595,1815.587669922045
38,339.1353122257067,334.2024284711536
39,1035.1895775093303,1002.4466684342595
40,428.4716716288812,423.7068191644314
41,1686.3951022133565,1805.9384484079746
42,1456.1778634189034,1510.610010390924
43,1004.3553792582044,977.7822662550794
44,356.6457017299658,356.85931351650026
45,810.0386086812459,789.8549779298532
46,1096.844128214705,1130.571171111357
47,2028.320932980684,1909.2112896070305
48,983.1234522808759,973.369899903291
49,1442.574226117035,1421.5961102975243
50,540.0412905319304,541.4918548799371
51,1284.1948846101088,1314.0428131081758
52,1232.304370891022,1196.0725326565653
53,448.2623066997982,451.26306314600373
54,1013.7023491863872,1056.365142025313
55,617.0884630226604,610.6329074857397
56,1611.0846809805607,1613.321934921931
57,2037.6445389126216,1797.416508674002
58,1604.0152454035583,2171.4243287926624
59,343.4817697415905,344.48181211238233
60,935.5004050841962,941.1107899485713
61,1114.627217674561,1102.0676149697565
62,1180.6714467721872,1220.5332797711267
63,288.9360990737841,286.56868187689764
64,260.49484062636986,261.269506933367
65,1718.0490415217769,1395.5364547167803
66,457.1350962158814,459.2640966622243
67,339.20632644445163,344.3659813500145
68,2248.8527510638723,1818.5264523863627
69,1198.3871860019176,1198.5076331716416
70,1832.1501432991263,1947.5478620547283
71,480.0765872598717,506.8735623742229
72,341.2322807377967,341.318179959464
73,975.2276952639567,965.1344270482339
74,574.8839835237354,590.6671448959787
75,1290.6861658948133,1329.753203290218
76,1871.7919521155927,1868.1274001815186
77,696.0568024288036,712.0704555147399
78,1173.3536635697435,1160.1407724570695
79,1387.094083675152,1341.4304227368223
80,1379.857972732598,1474.945614552613
81,1512.1797803504278,1531.5490426556883
82,1476.3001061361817,1498.658355437741
83,771.8059747803609,769.4985735162019
84,777.187722358829,776.9612811702895
85,894.5096509943271,874.2730822437763
86,1355.8282635576893,1357.7414125282996
87,1075.531187737318,1099.2743753271845
88,2220.1001292092287,2159.361180021835
89,1931.7487176277496,1884.9676883379852
90,301.6281455821865,302.51505956271535
91,294.43557080502984,294.1907478620752
92,1554.949388440714,1610.66680168429
93,1995.4382554349602,2065.654934002305
94,1952.6449435153565,1978.6332186662605
95,1603.2157964460696,1515.0860705575333
96,1317.4666873074716,1351.6612110516808
97,456.78007334108736,460.27182495541774
98,576.8568811678047,563.0610360538669
99,659.828781889235,661.5268731040105
100,474.78865587191916,477.90625636032115
101,505.43181697352446,508.2267296942257
102,869.003286618212,863.0644459404486
103,366.41496533673353,367.7149552729379
104,646.2849728215594,642.7720903382066
105,348.6355307573825,351.11601686475086
106,1053.4060911192864,1048.2750474121026
107,1653.6206956733508,1638.199602606616
108,719.2266995220829,716.3144581654311
109,953.0710968159358,976.9525686849626
110,555.6615461713782,564.8336943027252
111,2224.776208770876,2253.3176198220385
112,2751.0547755547627,2792.200461547499
113,1263.537442109137,1356.3703874567884
114,2897.851474778603,2898.080157995929
115,464.9002714376032,465.1649643407114
116,1673.8251428827448,1705.9370334217795
117,853.8811536817082,833.4739776812918
118,583.956238509659,586.2792121122044
119,928.7181239306879,933.3630766603469
120,443.81132111381936,442.07925361141935
121,888.071836095594,888.3196837410127
122,1472.0884249878777,1473.971663770433
123,2035.3407384148634,2054.9560145163027
124,191.3979728048455,192.3838117791437
125,446.7338976012629,450.28978023055186
126,404.5121899707652,411.1451245493767
127,1408.6835627782673,1355.910147800628
128,1532.1715525094019,639.1045616306703
129,1249.3921238985088,1239.4295148097938
130,826.8472473644022,830.9521471888977
131,882.437702028982,888.8343005728192
132,501.65407978215626,501.7859666796936
133,627.5995298044159,633.8642268820519
134,536.2496556108977,542.0973528906537
135,640.5965523119484,642.3627415653064
136,1290.172369974283,1264.5231254167218
137,1024.8314574174112,1006.3841585086026
138,990.5442609155224,982.1112529422928
139,700.1178841937267,708.5051556018166
140,1026.7548498866224,1050.1973090290462
141,745.2613072642581,741.8740321969915
142,593.0306400160136,594.4331643320076
143,778.42319067063,781.3237609418338
144,596.6798243207315,600.191510436483
145,1082.182167195766,1079.3751845363954
146,1845.4549444593558,1604.1259950165218
147,1353.2452570168373,1237.9362872598042
148,1312.1022862388375,1321.5725015042901
149,1113.4209248491707,1120.1825645887122
150,2110.41641721736,2208.690172950933
156,386.7799299962348,56.164887017974394
157,537.3893055276828,1884.0546501647248
158,876.3814250691532,889.6835934806896
159,615.578589237598,619.1486408448231
160,2715.4425589033885,2556.999363402094
161,845.9242895154671,849.7150509447888
162,1957.0919764985877,2013.8714600651385
163,660.1579713820829,664.2897927260186
164,482.1591329524886,480.87093722148984
165,452.38834907259536,456.4331688329336
166,548.5892305177773,532.212725708465
167,986.8470439952661,988.3132849955332
168,974.3419920516468,973.1989500114005
169,700.8434578336867,690.3321823291263
170,939.6324720921158,952.4808307998679
171,988.650929999869,1003.6708608664833
172,299.6016957797692,301.6066655433172
173,541.0959523279473,558.8830831563538
174,505.3294181276531,504.86754578780034
175,1416.0278135633696,1354.9757460393378
176,1478.7789004982008,1553.1000062110559
177,492.1749467845846,487.9831818517533
178,876.6652825258702,815.8076142466178
179,1027.1020400217149,1041.5586635667225
180,460.16442070645184,462.8694831619482
181,632.3260921045988,632.9238150998888
182,2054.0706223858847,2099.150615274657
183,450.3191061900889,451.9532895857233
184,386.9941660137137,376.74600317294033
185,377.7396141869226,379.05620866146137
186,345.3607392240045,346.43504992207073
187,411.7194881977732,415.88346208298174
188,421.97545924045835,414.73913372806845
189,613.5787687679239,624.0223662544156
190,441.52124803238723,438.3319338349381
191,994.9216512693783,1002.0468308559505
192,1280.084642409313,1283.6532703141006
193,466.7857773585573,469.37347287462694
194,1005.3892140989755,976.2273984557769
195,1254.8305641953953,1254.2074640430924
196,1352.771915806029,1379.6895260616616
197,1037.8176641189216,1226.026882551209
198,481.55506255166864,485.3806257004561
199,585.3183450517356,585.5162777046216
200,878.0012309354724,851.7784526600176
201,1126.6932767702178,1103.944780669507
202,471.2376604783097,471.7380110281939
203,406.0815633437986,409.93900007984945
204,1228.968289105155,1241.889594554353
205,1952.7658272998856,1966.1736294327336
206,690.6125412707902,692.7720365050839
207,452.95423607592477,456.73112162811486
208,327.89665944492253,329.24048624285314
209,1253.222085336135,1294.9662212378857
210,1381.6313535371648,1381.592562495485
211,564.5609531459108,567.6269465110872
212,1683.5599011914635,1631.0706562672158
213,1182.928667037713,1220.9547169005873
214,1371.7231842570966,1379.9415232385425
215,373.591158021574,373.2127148213751
216,1004.4740109743616,1011.8206831129658
217,825.9913362755295,826.6579235518798
218,966.5239559442527,958.2835197536459
219,1208.5943198870427,1204.2643017477985
220,1131.7608822117584,1122.2006977521487
221,493.74483277066923,497.58218785898254
222,1116.9991898745407,1130.5455638991848
223,433.35321205352597,423.4256611394312
224,1607.799754037128,1589.781859059345
225,1632.1216677826428,1604.73119150537
226,308.82570148897213,309.0735016194794
227,1517.0130649542327,1553.805495530953
228,555.5674224380541,555.5341993840599
229,774.3404994460496,778.58681134361
230,617.4793284731605,503.4162659231731
231,1449.061779145885,1632.4819697280975
232,480.54504496270107,509.52914419027474
233,582.9988953381625,581.8260421917512
234,1689.8289699666216,1615.1033374850228
235,1087.9733159605855,1078.8112879395844
236,1101.54861804746,1090.914568144428
237,451.96459284999463,460.6326334500517
238,421.1167866044193,424.1237655829536
239,2314.8105777999654,1670.355186147461
240,867.0600094402109,881.936094051
241,2066.0155618509098,1090.9118138950087
242,814.8408061915092,850.706483644656
243,1088.1253239145658,1051.3856405653771
244,979.2351153628039,976.9757365298238
245,1029.0703823248873,1037.0517187808746
246,1294.5507876484876,1293.5828438129322
247,1356.043336473204,1388.2575966519491
248,1222.8540320446182,1275.578457973123
249,1340.8957148530053,1346.8982677230097
250,487.9148704585184,488.53924299365735
251,613.2830521305127,628.7749771117269
252,1991.1539570713198,1943.0751518469312
253,1435.0078064835182,1464.0703477244297
254,1133.1034455928163,1146.5720795774193
255,517.1570482144909,527.4755786448624
256,1396.7269541594721,1225.1094283449977
257,328.72262203613394,330.5542501565723
258,356.67618191497655,357.81004319237076
259,715.9248752882713,731.8171317023836
260,384.72777147773195,390.6078772409802
261,688.8700295596013,669.4906808338391
262,627.2426290813846,623.8500609403109
263,970.0173919754374,964.7361017594036
264,291.1892416486009,292.60511337449196
265,627.6690327639202,628.3370437810707
266,766.7150119139585,783.4484935112754
267,915.2907130645904,916.9147309401344
268,507.68900602063076,507.59557323553975
269,654.0702446213944,639.4353468448506
270,791.578813271602,781.942783247672
271,749.6070474631097,750.33051261022
272,281.613891622346,283.8257344851778
273,821.1297438664658,814.221143223803
274,1324.7074751630967,1325.5852002970328
275,637.314210965971,638.0676494462352
276,1033.2533730035198,1034.0147050099358
277,1948.9269064310492,1858.516106075843
278,1891.3645763584616,1774.9122730972892
279,683.6420292725053,681.4734569298549
280,588.3496368223725,591.9217901480961
281,2905.501522263464,3035.5781813472486
282,506.0088572127319,514.1697195646784
283,954.6706914828787,970.1184708006242
284,886.1139443317132,883.8489044636283
285,1120.720153437445,1045.4808494258084
286,1257.4670193425336,891.00370392947
287,1217.5199108702334,1334.189379377709
288,1321.6561073242576,1328.6802765977984
289,1316.3119487926642,1270.5929124538284
290,1549.9416093736056,1557.4046698283703
291,970.259815750368,714.2431072058131
292,1644.2404531888812,1826.9308664364814
293,1039.7508867316071,1047.9202339968879
294,2376.77870468034,2348.122443874914
295,1262.9694197711374,830.4332951897544
296,1982.339050628725,2060.6908790224797
297,944.3839803760543,951.8584250438436
298,743.543053629063,744.6513930589241
299,1211.170978629493,1191.290228030386
302,548.230555045094,899.9122685747237
303,2281.8109538636554,2487.5426925320335
304,1987.5597541737527,2089.237346296421
305,1435.4407402849854,1852.3767447713944
306,1643.1534876514138,1478.2801938804243
307,1103.6037585830832,896.2625128202408
308,476.7545762734108,407.70977370031454
309,1467.9293493367313,1363.4494755196142
310,1010.8762241693249,1895.086573925987
311,1940.0964070271693,1360.1435433477914
312,1432.925418458467,1370.8954685488418
313,1569.6005335177358,1584.8296257933266
314,3242.2257255542554,2159.1193737265935
315,960.6690123811206,1001.7142960446338
316,1228.346779290106,1228.772096165343
317,2031.3427041407301,1881.9287955872549
318,267.22591649809135,452.4132353853137
319,1159.4612233720377,1319.863743103185
320,1267.9100490318613,1236.9257015906055
321,2283.983722732594,2489.3793535229097
322,711.0346336379054,727.3750663327235
323,506.7515218434559,507.570442344447
324,1867.6471952220322,1872.9750622803779
325,365.9177414885212,367.18073949389515
326,393.29354653013996,398.4291091498826
327,1173.127328631674,1175.1742550593278
328,1648.8956931984874,972.5150857436039
329,330.189990467316,335.3925334870334
330,1588.9524535868038,1636.2613923051488
331,1240.5238312912054,1219.337384189097
332,370.1551998388084,373.75854452487965
333,383.299571616672,384.7889804872157
334,1084.1250091646982,1074.4075043123653
335,607.433939406162,607.2733179210339
336,1788.890835269918,1769.0956591585286
337,1450.4059434005985,1420.0793097911846
338,1428.6547006026708,1558.6578856584638
339,775.1549303424939,771.2782102211617
340,1553.2674303708732,1495.1656099827258
341,762.1846699403364,775.8662316583953
342,1434.7976235747656,1467.1810272738583
343,951.5436319644227,968.0250341897691
344,676.2327771720913,681.4333337290218
345,946.9175102590057,926.1207275843384
346,396.7886103511907,398.3277592212204
347,457.61338914232675,469.1907367054931
348,331.5180492235273,306.8005965259297
349,877.0865959845885,1156.6729387150676
350,778.8085774952752,764.8943479245161
351,1135.7248709627354,1132.9059280690235
352,493.4469109908001,499.7849379831936
353,767.3703389942112,740.2518176327129
354,530.7659122062802,402.0207112270272
355,1122.9444470968426,1374.0933127913386
356,773.6379606700647,1089.2135478516134
357,711.6632716052156,723.5273561906325
358,1787.7072051264333,1808.8629132219849
359,747.8534215039059,718.2410963051923
360,647.6235161866454,647.2915250859385
361,413.1930679792676,415.8394283928681
362,2130.5320174314893,2131.882874392311
363,1365.9860116788236,1357.9328069965698
364,1016.659963453217,874.4722952652126
365,539.4962219864984,545.8417155494432
366,417.2152169827028,420.0918599021618
367,754.1880072143009,759.4976132960026
368,1307.9504506598744,1256.3711962375025
369,566.0578088052196,583.4205788152121
370,678.2286335756955,673.2604049365723
371,813.0003479561383,807.6031581674596
372,392.2609590498293,397.9919226437375
373,1139.1215412139609,1157.5292484382005
374,1410.7785082818077,1439.9196999512476
375,1065.7248732450626,1014.1169620959434
376,575.9085030382599,577.1593488726235
377,1281.4999457291517,899.0372148052728
378,827.2769959690473,800.8515189419139
379,1096.7041098046907,1096.3892227242857
380,791.0753101265387,812.6674785220513
381,1338.048781478023,1315.914802406276
382,1976.2782697758335,1986.4632532500518
383,406.99868420749056,407.9815631211644
384,789.7696166976403,794.495057183828
385,591.3599966469543,580.1622948844541
386,454.02585011623825,456.91258228404956
387,524.1374667821058,550.9938905872473
388,1332.9431155811035,1288.3741762937602
389,1476.3869759133127,1493.025467844792
390,738.8370570830458,748.2494491902434
391,974.6294465345429,803.3481573280764
392,597.6903140893712,618.2876552533558
393,608.0966435258894,618.6157071136591
394,1112.602278465677,1153.6235350513352
395,710.03328502514,419.67971148218095
396,1020.737272766655,1049.988128902912
397,801.2392002946586,793.0123752315301
398,1587.5618176040364,1490.1058143106889
399,1098.2281135568096,1097.1299118948089
400,957.8575854336904,967.1876744804716
401,633.6459857641291,639.6241849782027
402,468.49564287907634,468.42613233448196
403,322.3776855923693,323.1466423196221
404,951.6883303478667,951.0741987789547
405,222.891400064984,664.3984307088685
406,426.63700124015475,1407.7736841101964
407,1356.7217020388657,1336.4237430514274
408,1169.274687872427,1169.454520861216
409,1097.5618146716429,1098.409504481828
410,1283.8389867669748,1087.6969711105169
411,864.7598906553153,840.8361119031943
412,291.60777766957307,293.3776654320728
413,601.6742225484852,603.0453611433898
414,1063.6264612699179,1069.797213871866
415,304.5772423956269,306.3704384153547
416,2024.4132499141883,1700.9286414320852
417,742.4087076341817,706.8856450424865
418,393.41192538463645,397.00603188481506
419,477.60544616288314,476.4512116440054
420,796.6006499724853,829.5181698920695
421,1275.560326127476,1245.6150817588275
422,1248.1912600069554,1281.161749310931
423,700.8517034707518,667.5450569780496
424,465.9169760261569,481.58579823155696
425,826.9001378221506,822.9661744411144
426,549.6158659497275,553.8971226939929
427,648.2004169058364,634.9072606448816
428,1178.9409592964034,1180.8747679613134
429,389.8086764740752,391.81902663747974
430,1153.7922929899412,1042.7646928405397
431,859.7696559003191,863.1833802384037
432,1038.6075315801613,1029.7110850034219
433,838.8386663299565,835.1619241267566
434,307.86309584157846,307.31488928992525
435,1492.364413905751,1501.010051235246
436,553.8534257463602,555.3702574176707
437,1242.1446643161134,1153.0243004172225
438,632.7092311794647,639.2503041308277
439,157.64693517203122,158.6215321951379
440,281.6342331624798,286.0146794757139
441,412.34715015619634,418.51459622834574
442,1114.0839423648956,1122.866974405639
443,1122.4072686265022,1126.1301380257153
444,1445.0618984425914,1400.0981897302267
445,1248.903215275259,1249.1596224630316
446,1022.8465719595055,1050.8806764788415
447,826.9098239354186,822.5924920851717
448,1530.4727526428558,1552.6017410585166
449,1244.689836699276,1157.4891481414247
450,1079.4753247782453,1063.201652979914
451,1278.571400653001,1358.4424165327455
452,582.33294792472,585.6500018321359
453,1172.7754936271617,1130.472218172787
454,941.0970438292603,931.4852539761174
455,537.8103001306426,548.3229080255009
456,1237.8245436580733,1061.1343580238583
457,573.699269556308,580.6289105044688
458,2226.3770385981597,2194.7322676402573
459,673.3179905381716,675.910091243275
460,1530.9160642751438,1487.1871342494262
461,1307.6744033718844,1374.8261732107574
462,445.9441808549868,439.9840313071212
463,1001.9074012421489,946.2165721389815
464,1761.6051570817815,1780.34944706549
465,512.4134935905023,514.0159862506504
466,342.3549573012964,332.4219489596703
467,434.6322820566027,432.3341006190211
468,1446.2618541791394,1415.9340393849234
469,739.0416179863457,748.877948801126
470,989.757385848832,995.5242860853671
471,1701.074393514154,1713.1620566323033
472,2058.4474732839753,2070.9975818446937
473,1924.8356105135447,1935.8089230706814
474,1427.1888840684792,1438.281007128962
475,1343.5425760272603,1260.5636517454204
476,1641.1039041224185,1070.1350957447992
477,358.2186053929634,360.56643551867
478,1868.5345276890582,1882.572117908155
479,1391.2618398880008,1365.756825163302
480,909.6443529937972,952.1685993520584
481,969.8945564822501,969.3773429892394
482,376.3499193446427,375.5821139036852
483,622.7171880347066,778.3024207165568
484,620.5177165653835,621.088588937999
485,721.1447664872132,715.1590142693439
486,2326.00787816986,2194.714940716117
487,1234.684225699109,1232.8433521407626
488,1261.1470865196354,1224.85377216886
489,1440.5697256981382,1458.9206502579964
490,919.5768247553588,928.0848355201515
491,1399.626551811425,1396.0212076252403
492,1675.5135004343667,1680.3031652511552
493,321.0690439411346,322.28987473930636
494,1024.4166018800775,938.2327072722954
495,1931.723919370611,1573.783532577262
496,987.6848529863169,1033.5676194179964
497,1368.4293250997707,1376.2064239253725
498,976.4876211268082,985.6300299341463
499,1152.5927941327723,1148.3363466709882
500,972.8806132620841,972.0629961982588
501,745.4717850578129,751.4591892717847
502,985.5754209357303,997.7471960609372
503,1476.5828386195892,1437.2400155590417
504,926.0719553463509,813.3886758406289
505,884.2075720152171,869.9527709496249
506,989.0043766769252,991.7284799847254
507,1344.3229873513446,1107.9944763531546
508,765.7559461454366,730.0221064658072
509,1623.452033262663,1630.509609124014
510,1251.4498531475163,1247.2797550057617
511,405.52704974509527,406.3414448437968
512,310.4537477345898,311.174700806516
513,964.1407054390668,982.8170273323002
514,400.00377353474613,393.4888003049904
515,430.5070875375082,433.053392616349
516,469.5659409453666,474.3023232233535
517,1698.1666199892272,1697.0076056573255
518,416.8570451188165,408.38857970532575
519,944.7208524888679,937.0705793970665
520,578.2070919525256,578.3267085570018
521,581.2291888313918,582.3804350847222
522,1033.8753644208796,1028.8945562718413
523,839.7062240570147,826.0681169040645
524,1958.6028719419887,2040.8860131437793
525,437.1319260512396,438.914646894207
526,818.1977710948357,826.7935681792379
527,370.4040632893759,371.59564264932703
528,478.96889914188614,477.7260799077977
529,1494.6939014195618,1236.9936838198048
530,1490.0089710896118,1547.3999429542048
531,239.5651534584544,240.67536067483042
532,448.1151025491113,448.6019620114081
533,423.84249276586155,424.4420034448804
534,527.1521643644408,513.9100994660132
535,627.3736017890012,629.3290401158483
536,722.3741128040302,691.7803783689852
537,574.1616108437265,572.3397178625078
538,1312.119494425792,1317.5356860049153
539,603.5390613476768,607.7284856553987
540,1831.2539560192158,2104.5832068920035
541,1333.3368494066647,1345.5734358187221
542,2643.429199141671,2111.9963696522454
543,1715.5075464684326,861.1513179078635
544,1003.8078056239594,1009.0030386892468
545,932.7041303795351,935.892032680164
546,1149.296303176513,1155.0361458892282
547,1010.1598837217248,1006.8700454157846
548,1012.2901478838427,1014.3976233086082
549,902.7821424291374,905.7798403558351
550,998.1253652912668,999.043634288896
551,1117.1862080838182,1122.6584781353035
552,1228.8376918988463,1194.264633033271
553,1342.0427376049297,1339.3052020118587
554,2841.9212906910225,3187.27176811928
555,1758.2408652707584,1772.1566259514982
556,1128.0036675862616,1035.4276904006479
557,705.1977913243632,697.1111322767883
558,839.684551986908,842.8092138204079
559,1998.5549830459186,1997.921286876552
560,982.7032030690638,984.647856606348
561,1861.6568347110049,1904.7271768140952
563,538.2624043589633,901.2158185131334
564,1561.3664577936552,1843.1029868439712
565,1222.2770404811831,1224.6107042511378
566,1164.3916560323523,1170.9946934615477
