Time (s),Total Distance (per second),Average Speed (units/s)
1,842.4183244704694,857.5868483844092
2,186.49292451880626,187.29041555331548
3,2422.7158561837086,2411.838613122805
4,357.4623549535127,358.5056125088545
5,1309.4681582965939,2753.550002752322
6,721.7201401903695,927.3851717854105
7,1365.9403539394639,727.8088050983649
8,1986.830347919766,794.8812323625021
9,3109.48584424922,3017.243377295513
10,561.9642086549318,546.9398494197776
11,511.524896742649,513.7837833735163
12,623.4511026059988,568.3257250150452
13,1492.9392073430815,1591.7691671373811
14,1064.0867077228552,1120.865153132365
15,1354.7576286200606,1491.2418396270582
16,2775.571248158572,1463.8593477727386
17,1409.7586156104458,1295.47279335279
18,1562.120820056187,1016.8491134195615
19,1341.9948454549929,1351.2046480266586
20,1357.0992045693126,1216.3073283780946
21,1314.3709394812051,549.6044995430585
22,1708.5656935570862,1116.1009659576068
23,720.5362080456476,723.6968660245939
24,1418.7190463832555,1422.6362933568523
25,285.4013792524966,287.7381983952461
26,911.2282485809176,915.5047852637707
27,1404.3979892912541,1333.6676806137455
28,299.4103241403824,300.97430614974564
29,2269.15044522769,1570.1020337767316
30,1855.7218127614658,1778.0256701024766
31,1351.326147879521,741.9869803070696
32,1178.9674237500697,1191.7535853683257
33,339.6422122838785,340.2535163323382
34,852.2121691767161,862.0232517242381
35,1938.578360350863,1335.5774973479306
36,828.444409847254,835.013299354195
37,1881.3449858686336,1898.233082358232
38,553.2197273427081,571.1310305362513
39,613.179559147807,598.8934966139949
40,1494.682187469933,1496.0797177426268
41,545.9616781528501,548.9222236572886
42,816.9483957360436,761.2168485920992
43,1568.5685257382506,1562.2167834156871
44,2558.568398936751,1917.6375636827465
45,1144.2963028880076,1151.7730266403312
46,1326.1382372811536,1334.1572332633689
47,1440.1705225780117,1446.6866073194433
48,512.2107724589692,511.6482234176002
49,2071.0174421738648,2018.123744005943
50,912.2456068631496,923.433922235033
51,1435.3163878237506,838.857816299695
52,896.3237241278366,766.818309042782
53,2415.290472642695,2416.274017963581
54,2578.1911655467825,2571.127368563704
55,1439.9376725222505,1136.4634488423592
56,790.8480364706567,790.1383663299777
57,1370.5060114999112,907.2818441409221
58,273.60622336106354,274.5123033628853
59,495.53039495572136,482.8523858641881
60,1899.225873987019,1922.2576774956665
61,331.8827589775877,333.27283745885137
62,2055.2611981484315,1338.5704859776008
63,517.8495457035498,519.7396211739243
64,175.54915830270326,176.13745991982327
