Time (s),Total Distance (per second),Average Speed (units/s)
1,893.9446778561645,867.8589049932901
2,413.31788456909703,424.8286437452552
3,819.6476112259645,540.5525627446198
4,431.0255025976271,605.3711488224136
5,1181.31398796451,953.382029603779
6,1272.021428917946,1552.639350324196
7,1776.5930115830458,1778.728027564026
8,1576.4686865520887,1585.2211114516667
9,1414.1721508926034,822.1444113600966
10,697.3114532152391,688.8251917919661
11,1404.722470188476,1276.7325983391963
12,999.9776596214466,997.3260971799585
13,496.7781475744706,497.54826247726197
14,1077.293176781597,1091.997218717268
15,1153.4976222453279,1162.8861211785484
16,1755.2563051551772,1744.5035000315925
17,500.7803644012682,507.7259548478518
18,736.0805363080216,745.0695813856411
19,1341.6110680890931,1041.1561782037622
20,568.2870403270413,559.262866592338
21,632.6226428676835,739.4385660888584
22,335.26025654883534,336.10866136315195
23,1020.6554452383475,1033.3529914148135
24,1390.7107815581949,1114.5447827405515
25,805.1664668125723,806.8868864662313
26,301.07279801340474,332.3417833007829
27,546.4907035329724,525.8128893858395
28,654.6117707559002,981.4289780914291
29,747.7106831741191,2065.6412743726487
30,422.0287030303289,1374.9291472494785
32,238.8858734336907,267.6901554985751
33,493.1484479691963,896.607183560013
34,1243.8048025170851,1253.1006589317676
35,924.0458921552124,924.5988068953095
36,899.9921761717264,901.8048979010623
37,1709.5922566676566,1709.8048611108845
38,1438.8741043021842,1379.8091294871901
39,449.59152097274585,440.834884110085
40,384.5311007655693,385.33253652468255
41,431.91308822491783,435.25130941024514
42,1411.6532641057122,734.5801934075612
43,1176.4057305126507,1188.157092582678
44,1567.4108048979017,1577.2328333425062
45,1332.2065490302398,1345.295409664958
46,1634.4818776555521,1644.8163317859312
47,549.1972056068655,543.0065656966678
48,629.3499072385324,516.4097508055032
49,240.0123008218917,286.2802022479003
50,391.7857402124569,461.5309032661772
51,83.42055486205237,150.51591187452922
52,1156.1234056713974,1846.576603452169
53,826.791917333834,855.7758935228399
54,2003.3122643062836,2025.4385483405326
55,850.4926126786023,851.323080154212
56,942.4913864481888,922.6445569740887
57,1335.053939678813,1099.877358321587
58,1606.5175219303917,1641.7656605755612
59,893.7561472380262,889.6961313534636
60,1737.6332298066907,1759.0407933023628
61,2005.9878235684434,2156.373728081835
62,796.0356757644581,707.275288061712
63,314.0269587138541,321.52499713223256
64,1090.9149911423638,1090.9279004773334
65,813.4004750304242,837.3756493505465
66,1107.8097265061842,1138.8258976801128
67,870.5987424442102,845.0955452052265
68,697.2233315364726,732.4258171408623
69,434.1353084968354,439.9484557478297
70,351.28500151675286,345.72562940490707
71,415.96653892099897,333.7169676605464
72,341.0896296501718,341.30764413873356
73,696.1695263808728,695.457066939962
74,247.9175683769716,250.44980837052444
75,504.9219105107094,486.7884895378312
76,314.61315345634705,332.3933329378282
77,541.88774013582,540.8919586365141
78,729.9132239067786,631.5256300714466
79,343.381326079861,341.3892944554383
80,1808.0370820753228,1811.170082138508
81,926.2899551307253,940.6339980242556
82,460.5869109289233,462.18972680165353
83,451.647820089487,432.11667118034615
84,1004.5236583111407,997.5076829742893
85,394.3307718605546,397.3504085772057
86,524.5590825636003,520.4491500803578
87,977.3043107100696,954.4952317315509
88,436.44422304657166,450.4009144824693
89,510.41976043671696,511.8937953805728
90,1000.4823569509346,984.7753638638857
91,690.5992956406618,669.5648161886573
92,632.229628311583,638.6758580922129
93,1131.2930061633426,1149.1960787712617
94,1216.800344130024,1202.638288598674
95,540.9995373904551,531.7699623878488
96,702.9787561623201,710.7004854697784
97,550.1224794915754,571.5348921377379
98,359.6477398621817,373.6644149294096
99,457.10826169100017,457.35659697317783
100,584.7806314994497,588.0352161237926
101,470.77037170983004,483.489545191527
102,358.0277046797337,358.1694684426116
103,479.08588033461916,482.3851329937182
104,563.7328801279185,529.7776550681704
105,1288.4188018765815,1239.150159218636
106,1117.4560999939222,1083.3572055115958
107,1691.4903237205033,1712.5570384003008
108,407.92519421985725,408.75263760094964
109,983.1967955735848,1018.2012491363445
110,1249.4743145554437,1260.523460996093
111,773.3340163890857,673.25889866594
112,1152.659461058965,1160.5868452348286
113,823.5135596224047,754.4672436612137
114,546.217189038733,541.3061583671702
115,380.99384899786065,384.244332367243
116,739.7316944422421,689.6309738190131
117,250.768939485936,252.17329696229044
118,1258.7376276838734,1256.9846998769765
119,432.5982719362969,434.99467303363446
120,990.9190234647937,999.2389407963016
121,530.8117804719429,533.1153722115796
122,1198.1133561697816,1199.4142375317958
123,263.6567296320904,269.5035759974792
124,322.62538232928,322.5440615631039
125,1123.6827591275685,1110.6997199808932
126,1250.333840382071,1229.1712293847386
127,707.8056618319533,614.0576535618209
128,1377.2691680323207,1386.6537793772557
129,1960.6704525378482,1962.4979222526101
130,520.0998258830269,523.7884712726029
131,408.2232872478788,408.62519790882345
132,1323.20348537693,926.2504819087846
133,1217.8614980114587,1102.2340963244644
134,1015.5443520401939,1022.0676904616719
135,554.304559289241,540.6263218836024
136,531.4939180402135,534.6536824480731
137,1124.2350187701359,1134.0839514413715
138,568.0109980447546,571.8091909197768
139,1248.8334198039408,1245.2443882864904
140,344.51083528605795,345.9039620042587
141,1462.5086959544522,1453.7682661524063
142,424.2797107635802,423.6667194398687
143,524.7143075258839,525.9020001009054
144,480.93932156648174,482.24190012696073
145,332.63011492110775,323.76407993718067
146,993.2748018341354,786.8284126599359
147,428.0654712375102,431.3962379094198
148,1153.5952384428267,1065.6717521374105
149,465.0671075427773,469.5271663299131
150,444.4626596210897,444.8996633633284
151,723.2239467231213,720.6355774979326
152,616.7352588701572,605.176403030094
153,711.9926833708518,712.0502824379583
154,380.83305298658246,382.5545735909215
155,490.14075659222505,440.82658715890307
156,246.8863641712427,248.85622160278453
157,359.95644798662073,359.84094402601863
158,423.2117246973121,424.47169463298434
159,373.19581510848775,377.24695298787356
160,392.9514451255683,317.30621383496833
161,712.4258495971096,512.434464179484
163,216.38009990428398,334.5881862776569
164,318.74674527982756,376.7376249497485
165,866.9200091063612,831.539444632067
166,459.1887925728911,477.3630605615146
167,1962.5920158070178,2009.4762268566785
168,399.674254898014,410.0862555931518
169,1684.8624340945805,1684.6923979374085
170,1665.765652937074,1663.6446855667941
171,899.8047898941632,934.4010736171053
172,612.5731469552917,602.7634446970856
173,1791.0360143806788,1980.2425049396047
174,543.5883692631734,533.7388530288664
175,1656.665803679246,1693.9882020359285
176,717.6449158219684,692.7979292651922
177,1721.2573460906042,1865.0227494617304
178,489.1550027307809,489.33080391563624
179,507.6040217735201,508.9256955848853
180,875.4013357131846,807.62776892846
181,469.588968001544,471.2935633755451
182,1398.9782461106354,1537.87596629055
183,1842.1897195471774,1841.789530998566
184,549.9161403932169,537.3692953638987
185,1246.0600337883616,1209.8557075649696
186,1213.6129863206083,1217.8487848672048
187,383.6306733488852,377.81790497792576
188,834.8978382757722,819.4071937281581
189,530.1066129610394,534.4187013987132
190,656.8124825517541,661.5121954694264
191,1060.7126300816822,1061.299587672871
192,754.4417805689549,761.6123112400202
193,2150.079445532105,1223.488740255343
194,669.1704797460353,666.3329239258717
195,1733.0307430674343,1703.637986602862
196,1527.561942248674,1531.6665524818422
197,576.7010933390574,578.3437669860473
198,876.6736430082034,795.2149365042459
199,774.9922840232114,777.1084429645846
200,712.2237505658109,718.6081636328436
201,427.66716589425386,424.18808549003467
202,679.3201267527725,579.2634175121934
203,440.2227554721639,440.46496683467865
204,585.8805974713782,464.32151657979466
205,1785.9280600862799,1777.4352061846694
206,1529.399723434968,1527.2331463388716
207,908.546841216156,691.4376593174555
208,615.8201518954721,617.2607822890474
209,305.93789697312155,307.7077727743397
210,1349.8832802845027,1367.3622827291658
211,536.6124958537389,475.790475280224
212,258.7603576233561,259.9026490406976
213,396.75606017249265,385.0916976827095
214,1331.8196269483121,1333.4190291214734
215,1512.032165395095,740.5793828109636
216,517.1177951688477,520.0270170816044
217,509.79063735630314,515.8351515123206
218,785.3877637564859,733.0507046989044
219,534.603215766395,536.8161658398825
220,636.6510756680026,640.9696353759817
221,2183.600569263489,2182.256269898286
222,1145.9902526285891,1124.7281056449297
223,822.4323186929906,797.1106855687467
224,1242.8302035376382,1249.828536493515
225,933.7197982353043,939.9186131180626
226,821.0265436039072,823.1688709117936
