Time (s),Total Distance (per second),Average Speed (units/s)
81,229.0094588041237,229.16457417855918
82,287.3575525274416,289.1552371521704
83,733.7630487607622,728.68155191616
84,209.31010334876706,209.99534428525524
85,535.5027314536359,535.0892260594675
86,667.2438833723544,672.722320234092
87,377.92870653325906,368.59391794592597
88,1231.6279641953033,1228.8394432253324
89,619.6398929321517,619.9959208049949
90,1246.8287360026843,1245.1483339697058
91,607.578128905888,608.894541560152
92,1729.5224490465378,1728.6759566040985
93,893.8923848802592,911.1918587089252
94,1680.6427530451397,1677.1615863187726
95,620.3860425468673,620.5677391090665
96,821.7941624562166,833.3088702564635
97,564.8465838282337,548.1201257779636
98,590.3339732376367,592.7694319610538
99,1076.6108607158951,1073.8478138337498
100,1857.8027477654487,1239.9265131738755
101,870.1816149738086,923.8741988103216
102,1419.802962450486,1403.7657655073706
103,1149.180103144748,1152.9341610897445
104,1517.589426047575,1516.9835231771187
105,573.1015881814506,578.7807462480741
106,1265.6461794680472,1257.8816120748893
107,1486.8555097757148,1459.1384834710034
108,1277.2825647465536,1284.913158863421
109,1604.6315895753203,1613.141455755915
110,1285.087681444184,1280.3770109669822
111,514.7902689470351,515.2402411448331
112,1280.4108045141775,1283.9462511585477
113,502.1020674653013,499.48949481038653
114,449.2252227097491,453.1052311259641
115,1213.4524089972276,1216.0925990463516
116,511.272134601886,495.87778612174577
117,1347.4856400323565,1356.034187788479
118,2168.8525238635743,2171.6607559157414
119,793.158761923037,742.2758586798384
120,1212.0212860891136,1224.494318117193
121,2156.3756634189513,2134.9778720895547
122,748.0301692991231,752.0151722041253
123,350.1170417844601,351.5456185191564
124,2164.154810480338,2173.431776022128
125,1603.697385661015,833.5593658525507
126,312.6210422712613,313.6651582699696
127,1242.2764853524154,1252.6099981051339
128,976.9258048438984,975.6715746013148
129,484.2048456740916,486.6922582780218
130,576.9972237280534,578.7687006607234
131,514.2584863939487,512.4938860377182
132,343.31471375502514,360.29719132082295
133,442.75515175149184,455.03203806200116
134,918.5725313339436,902.913388927381
135,1193.944387180205,1202.015155117368
136,889.4439379734974,871.4689520825048
137,942.6221772997488,948.3018985312598
138,665.946498507257,668.5230310239173
139,407.12441439502,408.89176679837016
140,304.00750638327827,304.8603087296626
141,1626.2495356754168,1641.5194393203728
142,713.8466451736577,711.9891126720906
143,2089.8241546436907,2144.020105650172
144,3721.508899531704,3595.6589836370977
145,4509.7013559777515,2493.327496608526
146,1659.009264355644,2137.114351520103
147,5929.433964915228,5850.8090074413885
148,3166.398809567408,3482.4177509136975
149,1758.9941446343155,1757.3888451629098
150,581.1029900636294,580.4425343601026
151,970.2739117694348,972.937840416617
152,954.3156921801467,961.4404555674631
153,431.10432918129857,431.6471113281091
154,1218.4753867137663,1237.241668422625
155,966.1521626743175,936.4410597292597
156,985.5834294117163,988.1599297984116
157,846.087619992778,844.9729984777284
158,743.4536735016363,750.4577027895494
159,953.5282012539643,954.9267611521489
160,1064.6852087358627,1072.6386491395115
161,1033.0313680872848,1036.0658740438373
162,1139.5196207971235,1128.1456473014377
163,1431.1517908966352,1430.157402751067
164,1542.5066941235405,1511.547760402004
165,1521.8507691188686,1535.0083541083998
166,1665.6412848513653,1009.0084359510342
167,533.4763959562218,534.6937380812083
168,1350.9172213011518,1330.5776542583365
169,1030.105224068134,1038.177859846561
170,1184.8168047492309,1177.6364783154443
171,1105.6976811934053,1090.5610242104478
172,2125.186169575755,2118.9909968101997
173,1234.1343020474508,1240.7488919871703
174,1116.502221399034,1089.657966065301
175,1067.7621122530234,1077.7109549936713
176,1102.9957656484466,1101.59755579018
177,1102.4384295135583,1105.9854872382361
178,1504.1935418806447,1649.308406844198
179,230.2344903768193,630.1747594470756
180,664.3878644682972,666.7941467123337
181,1547.4418976799031,1189.6918318058408
182,1141.8472432539459,1113.454623892698
183,864.0588963762311,860.9996841250115
184,1394.441903955355,1332.6388857462205
185,473.7210836614788,476.656944638992
186,700.9348016904088,699.8373891701793
187,1260.1928232575133,1317.0731665052983
188,956.6344320991425,957.484412077231
189,1461.9036646847446,1460.8451910131387
190,1561.6391205575048,1573.3223468254162
191,1228.0477323232274,1228.9944758078564
192,1430.8140115047925,1427.0043541965588
193,834.919162658339,813.6401337460402
194,2021.6402515774776,1576.6482246891203
195,944.9213102004843,936.3203550177677
196,1968.0070978958427,2037.0981596857891
197,2200.724505043518,2211.4721937060062
198,1207.5278286067821,1195.9852992941555
199,641.1076048902555,436.60557086721695
200,541.6368477922036,536.804426752012
201,657.0082882057496,660.1953534169901
202,775.3759956835395,769.4809917824176
203,865.3710485121956,846.0067819705503
204,678.5900860925682,684.1468641926302
205,467.9106679977955,450.54110180431604
206,1117.080742994989,1094.4823522809527
207,662.9371202963586,662.2766722464595
208,1673.6463790353953,1670.19721172954
209,403.17588413121723,403.70866837827543
210,410.77524822508377,412.9506066158823
211,557.5694321159784,555.5411894333462
212,1279.9034941598172,1318.2766749271352
213,1649.881253867572,1665.0236166352008
214,1994.7668238945887,2005.4241087064192
215,1027.9974757812593,1054.8565204304573
216,972.2017757118216,962.6495482041701
217,1073.9587065227702,1075.9754048141738
218,955.0032232360242,960.1334845894506
219,966.1762891861823,969.2865162493375
220,710.1986510062197,717.2691055038205
221,2351.7659892716338,2338.288289450947
222,1166.0145150117748,1148.5659920136957
223,1402.039771619244,1333.2220845750555
224,605.4938794515975,610.5069720457572
225,1366.1773456385743,1362.6613356956861
226,849.7571605370414,858.3334743137391
227,1426.337690780727,1431.209875733508
228,397.4214134784158,398.4466217327506
229,1017.070602707976,1024.044943547096
230,674.3513756594328,677.4377202727512
231,687.7392547783038,687.3364409763635
232,838.0694565375034,815.9030125028834
233,511.488391041757,514.6140617496752
234,581.8350216424362,582.288038613472
235,809.6575624980741,808.2965744427532
236,728.701790526139,729.075081233728
237,808.5245229364913,809.519456620711
238,959.9956464262567,957.4854677490075
239,1070.5827622370182,1076.6278841117662
240,885.462821234296,892.2976756573697
241,705.3580758648379,717.6347304392549
242,1069.0402520234275,1032.6694303831548
243,1289.950550054369,1292.7896162105894
244,768.8799036897275,769.8445561084159
245,595.8755133011252,600.3579002973615
246,965.6085459255418,956.4401294335275
247,1327.4914081109243,1314.3896330690739
248,841.3373531612947,837.8726246714123
249,719.5958647755159,723.4008274253654
250,1093.156008343867,1108.1000760858863
251,720.3058501752603,701.4099767646384
252,910.7112258933116,895.3374745260896
253,1827.5786246903212,1831.101538076421
254,614.7616242458091,616.5173583711911
255,1407.8410640567972,1404.684778463674
256,1355.3422287448716,1328.3446564037029
257,2623.691609538492,1924.8013696761245
258,783.2885293907525,817.8514256882244
259,755.9225149299842,759.3064083000418
260,1323.5403958167003,1347.2268852524555
261,863.5296893827255,870.996548195333
262,1579.2251013553757,1385.1209231223
263,690.935373550212,699.6361159059798
264,2290.760526760062,2254.019152375228
265,1584.112612182343,1611.1197093065387
266,613.0593871988685,618.4759937709359
267,544.8547033462545,551.4522645466235
268,1081.5815734503299,848.3040994081629
269,2346.523184422672,1554.76749086562
270,862.5043582960349,864.3228386371586
271,2197.954052674793,2160.984997473311
272,809.5773233684642,809.0624636092776
273,1381.033471650253,1362.5449376030706
274,806.5152541295743,809.9965791823254
275,1968.8721910146403,1954.7736192224427
276,2023.2339637418527,2070.4810622974137
277,1288.3144719199179,1293.1827155363083
278,2497.190765619364,2480.913060217315
279,927.7206781849177,935.6483156123902
280,1753.4049715211258,1750.9976808553904
281,1231.516933568636,1183.1459566888705
282,668.403769265668,671.146844794578
283,734.971365377498,739.9462690711912
284,858.3461597085908,851.1887504941382
285,630.7965655950903,627.0690941104888
286,619.8402391026319,618.946798985139
287,1581.807757365496,1600.2197030900268
288,764.9020159654553,761.613031665908
289,798.7433808795117,826.746735584367
290,807.9777262731951,787.7422620653174
291,605.4526572149882,621.392326898695
292,671.733105826806,659.7834518852121
293,1469.055762685497,1505.4517447016563
294,534.9832706588084,538.6686333112367
295,852.1344504506176,857.4158972302264
296,1334.4380348763698,1374.4702064829278
297,373.6783469904842,374.7485515898913
298,362.4690091002398,365.28659895517535
299,736.3094327165617,738.9729478744555
300,1285.4093680756855,1262.1091742734354
301,968.3879176545856,984.5379917311446
302,289.9902520968738,291.35373788110047
303,1130.0714107748004,1122.0410791880097
304,1141.0942886566136,1147.475687970874
305,2402.5521023235488,1734.6057715889901
306,544.6819392055696,545.681542606621
307,527.7953353887617,529.2126729746727
308,1164.5993920780722,1180.063578623105
309,895.0008351857522,904.660848889839
310,341.63016728843667,332.327394576544
311,649.2593520133036,653.4927745054941
312,1405.9199687239927,1441.7026045226557
313,1951.9393536640127,1938.20471563639
314,1367.3987037509564,1374.079267750958
315,890.7361913310551,889.9437176429415
316,764.9048916720947,757.1766040360643
317,1200.9506226160734,969.0540113819701
318,2168.4054261806023,2225.134943346225
319,2937.9172163031158,2799.1031458665493
320,918.2135624946293,915.4057700472215
321,1470.6791203607024,1479.3901010503578
322,2117.0926111300705,1584.8760675959836
323,527.3460262657123,527.9993985862609
324,609.3480510557565,636.609873902752
325,1830.0872722888553,1843.4144149044432
326,498.63036760277635,471.780255790399
327,487.6291201705107,489.21682439488364
328,1912.3718517207394,1891.468406142808
329,1050.7356611212613,1059.8685164715193
330,528.9065695839647,521.4238373179915
331,940.5846710151079,947.7320179252999
332,754.3787722061911,753.9455158455636
333,950.2029127197407,962.0852211860591
334,540.8647584991742,543.5112675992932
335,2127.992327669837,2110.9389925073415
336,1625.6487965789024,1672.6686525145906
337,1117.29371094361,1113.8997178508796
338,841.3290124172746,845.698657877721
339,1792.510226183699,1664.1865408305641
340,669.7276271808844,659.3876738350964
341,890.0776257569615,958.6437786748655
342,877.4574455991914,868.7032863347143
343,406.4787532243988,406.75204188094665
344,438.70861957786065,442.3742107110147
345,1120.6398187040727,1122.099579592003
346,1631.3148275714143,1607.9608829725896
347,909.3641303596793,909.0112889193913
348,461.4824941563559,451.82013331948207
349,402.86798860271745,403.26598275597047
350,500.3362407146721,502.94398692760353
351,835.9074786364978,842.9537833662345
352,435.9391549486681,438.3883442162799
353,687.2790592076166,685.7236891164072
354,879.8061747888435,867.8122381039848
355,674.5288605325317,677.632862582758
356,1020.9638971635641,1020.1197352726169
357,575.5550329356998,580.3893099787899
358,1258.6763478496123,1160.555724821909
359,903.735093049279,904.8398449073895
360,842.2249089207296,850.5525408642437
361,753.6426285033945,745.7659167969903
362,549.2916950432377,553.1311636432182
363,407.0582540647281,376.1172199685165
364,366.0436317395814,573.5919394152704
365,252.7074139255911,253.4979729327609
366,673.563510981075,669.4556219915423
367,528.062109688202,540.4031717099061
368,573.9967881367136,581.7861926607668
369,485.83764310372703,510.6942498355427
370,457.6989813737612,392.977136427643
371,535.0207350910016,536.9752732418021
372,345.26708000727905,346.1769709698429
373,490.0001853178243,496.61645687194783
374,404.0844875523587,403.7881273423834
375,493.29988328381313,496.064648235026
376,570.6260673120266,573.6267666335431
377,474.43624656920053,473.63007283194304
378,1232.4898355482221,1196.2404403742312
379,574.0026130941078,572.818934192128
380,501.55770472148515,505.21729382969926
381,576.8631569701847,576.8574446421368
382,275.38613113755986,277.7115467995179
383,841.9729097192233,847.6323694216405
384,318.0532553118072,317.5594218486085
385,309.75956911674206,313.03218502748064
386,865.8147683833532,891.7383606506157
387,630.0604139890861,618.5189038281313
388,782.6882629899146,786.2420743434806
389,1063.7576207268621,1068.4126539715974
390,1305.4111866401777,1329.9977908473936
391,490.7649313896768,522.0782999947118
392,1084.5403017344272,850.5296722857834
393,832.8152063356375,699.1811351353034
394,524.7720210062504,524.9710152792011
395,904.8883638829492,899.5722726321118
396,1136.904722817853,1121.558563929607
397,401.9766706162223,403.31657949306117
398,413.449232273512,427.8981996630052
399,778.3761805194877,698.9754428988946
400,782.6414668610875,882.9485319363692
401,692.3559982416334,698.7693740963457
403,805.2008868606655,1190.707086636492
404,72.16132550127267,2399.9456395846155
405,902.0471340632095,796.6239807057027
406,1562.0455641824085,1219.2991963300128
407,544.3410178531893,826.4321006585254
408,872.2835338586746,940.237256001026
410,1355.0121822614058,1092.9688518742607
411,541.1160403135754,871.3248707485827
412,1409.939540017777,1461.0029323743336
413,1669.6975003786144,1416.055232674538
414,968.2275114416585,746.8111661982273
415,791.4361833201754,776.4346227573664
416,626.5406053221093,612.3853956172326
417,810.2072985684069,759.7412168785717
418,498.52321011721455,784.8267956666131
419,774.4507175788093,775.5402898754867
420,1084.3480513510806,1037.1112698909747
421,953.8993677620084,942.6839364117895
422,857.8352538601065,877.1891725563066
423,510.3476880021207,875.9609665080058
424,849.014023073678,1239.4426970703496
425,1028.1582641225534,994.6710627505173
426,669.0854504927892,669.3456962240246
427,896.8634148280192,899.5580062570706
428,1050.6069010149258,1010.2137368431545
429,1561.4787770635444,1654.4207815462864
430,1352.6914038374116,1479.5649649883553
431,616.2061219923288,633.6971602967219
432,1188.049574625569,1138.264323795212
433,812.9084965350207,824.1204498694917
434,1011.3907648257473,768.2565892054723
435,1420.7037076485774,1005.459938361352
436,336.2259824895607,358.79817567664634
437,648.0266717862107,650.3290536727142
438,1378.8021564533858,1289.9449368611326
439,1144.202650531929,1236.6009776266644
440,351.2080223200543,348.7801629426422
441,1849.9732115948677,1701.7576234290882
442,622.0607627776214,641.2885303533646
443,1076.0372351810377,1122.7560400242517
444,1203.0570080222574,1141.3439519926092
445,646.5085946397967,633.1523624971497
446,278.3006779717497,280.0248414048933
447,553.6291807112741,551.4751568111338
448,810.9823615114188,812.7712417785986
449,994.6755772234121,916.0008572871961
450,1186.5906256414344,1207.126854008026
451,1193.42685343072,1185.0010947122635
452,724.316329384426,725.4919963616353
453,668.807103109734,701.6017821638194
454,872.0150380752189,895.9322733889198
455,991.4169200394425,1029.8930727905208
456,1166.4798083702726,1158.0976151468717
457,561.329306203307,565.8403234689164
458,1244.2216665626963,1279.3516821922994
459,783.0517171707683,788.7772022346225
460,833.5277910998175,826.2141715033797
461,1510.1869230602354,1488.2714787675548
462,1137.0658116807663,1050.1456551391382
463,1234.0559919347372,1088.9512961314674
464,1146.9805237824307,1143.6054593491456
465,788.169269148296,756.0438374702551
466,622.502889811944,679.4931937396465
467,267.9686553748936,424.6232720544392
468,300.2344438724173,886.9015734125668
469,565.6339141081705,625.6039424583437
471,747.8070200923472,551.5021151702203
472,393.80629083797925,1125.503734403002
473,721.4150533329155,746.5153596000371
474,707.5857176965362,690.368242119985
475,627.022339871813,629.1834610436389
476,620.5079718383589,627.9687467139707
477,697.3320676726984,697.6570648586038
478,388.65872260543676,390.85117945316574
479,472.39690442159826,476.60700238486226
480,781.7813060805485,804.7432306559592
481,440.4820257032115,444.870505029772
482,2089.132323272871,1302.2879808749024
483,1439.1424705975967,2052.617068373754
484,3138.6048476907627,2894.6825300658543
485,2191.6356484947783,2380.6088217177435
486,648.8629094517491,650.6776830710166
487,1421.1858926867017,1432.8368845126693
488,1685.4772724535567,1378.189183331455
489,636.6672674836286,606.0306532648837
490,662.8866562414659,642.3763581679608
491,724.8257983205388,729.0459085224442
492,1674.079386374872,994.1066318203298
493,1200.3978434546368,1160.2625367493397
494,1463.9081067170637,1474.5608473044942
495,1283.9708099372529,1336.75982072631
496,892.2635206726679,863.890535581409
497,1270.4545297638228,1303.3358813841148
498,1294.2250103902973,1323.7539547442318
499,1089.642361138556,857.1063848638386
500,809.2194669368926,817.0271861434499
501,877.571297824698,880.2268435553716
502,736.8971161671918,541.3645828068123
503,1108.5013730964063,1063.9187130898235
504,940.940906633631,943.5763580192214
505,1001.1839534363365,983.1974760696165
506,1118.044100561585,1114.6628290313465
507,1244.843475242044,1234.3156886214583
508,789.9650689391349,795.5521287155095
509,1018.3789398179368,1010.6468011427064
510,617.9595389799047,585.1419674495013
511,812.9733392938839,814.8966707924251
512,575.5903144657707,578.5314856755142
513,1044.8089263197967,1038.1865540520778
514,1312.8335566616813,1296.2618710347463
515,873.2900917738607,875.583687718149
516,753.7772950444705,766.867320963758
517,437.4103760548644,445.1915305053653
518,785.3462596723855,791.376343497459
519,1137.082705621074,1167.6836764674058
520,659.924879027278,662.1324910578
521,697.3379035790862,718.7597824568359
522,1248.2583092969896,1258.0198936219329
523,811.5235011229818,786.9628573819546
524,935.1787625757244,928.3312377499136
525,1010.5276934056011,1010.2894074352523
526,1335.2738364683485,1372.0281197982158
527,997.8408607939357,1008.1550948912012
528,918.8591396752068,916.378128050112
529,1182.6858586524122,1195.6455184777567
530,1525.7658821426392,972.1405197364454
531,1185.1274518851196,1066.8606351747815
532,838.5708517910689,795.4900578819421
533,1020.2915761141641,1050.809547417409
534,1107.9406143393508,905.9076802291285
535,595.2725908189301,666.1747916366353
536,457.33221645882816,583.4452422738514
537,106.699216810688,585.1120346388207
538,634.4317752757621,657.614936229254
539,865.804373077178,849.3174300503448
540,1449.7200693038162,710.9997515552155
541,1675.2540249051476,1927.982372976041
542,867.1256726148245,851.0695273431985
543,801.4412231314939,808.0000026759591
544,804.3756859798714,850.6523429163184
545,824.5123073085254,870.4978901585985
546,902.7359173336193,909.1535868058331
547,503.4972563934055,504.8048229792116
548,567.8936909349118,571.158515696305
549,2387.1642925251203,2427.8992871486125
550,1700.6250752827154,1200.2546040628774
551,1907.692276148783,1190.881052301801
552,1151.3256775950726,1152.1399889602526
553,1471.5846575962216,1473.8935430343845
554,1069.0643668803825,1071.106769789063
555,1325.6775055300682,1141.0185590628398
556,1805.167958978961,1240.9189242412197
557,210.92806322706258,495.33698290300333
558,204.24437127461943,288.14441936929995
559,870.288172208411,744.5299834754239
560,598.2673275306137,599.4493840986211
561,700.1597768025807,673.1852661338407
562,678.0769369937459,677.7396333667948
563,602.9834312267993,601.1717303001179
564,237.29805266098973,332.48503687563255
565,829.6759399343457,730.6889640123
566,475.50206776973147,479.3421579981949
567,547.9319340705714,553.9334085651633
568,960.4284683067378,786.5504432916645
569,459.5446603489973,460.56584740143
570,787.3136873235859,792.8406629614442
571,377.5417403035274,376.89837140107693
572,715.5714668285666,699.9968112491022
573,572.4087290639619,574.5292092086517
574,689.0439349140814,682.1276220265067
575,481.36338906705055,483.86063376997674
576,661.6484139813708,662.0540070430129
577,795.8878540921824,787.1622127671004
578,911.1904828485664,908.3809653071337
579,1588.0385831647047,1573.0076276047346
580,2206.307117783197,1408.6454943082683
581,1620.8072744249,1104.2953604552044
582,499.1086700119937,499.6907621618493
583,717.1692044126556,725.2839268511281
584,1236.5569802203595,1219.4853967107138
585,1736.3065678147693,1686.97754791294
586,1285.73824311668,1372.9369180671317
587,1135.3039164389,1138.9913865710573
588,1651.6113908639297,1862.37727450282
589,457.1554208599455,460.3190805061668
590,1119.5505560039426,1096.977502391146
591,1767.8427006612142,831.7779637430178
592,1294.3445630192614,1680.3619834886447
593,2348.0328434093144,2380.737410881084
594,1460.7158721524365,575.3116560722982
595,1810.6037671057284,1804.30605078318
596,2261.4526202395696,1483.3873678766072
597,786.5220622605198,796.8634697259773
598,2277.35152078479,1663.4421242852666
599,1039.5984784719299,1023.3745213206608
600,956.7147291681431,928.2237293951328
601,1877.8452278937164,967.3280580283797
602,998.158578862591,848.884281425808
603,699.1429620851145,703.2046246439501
604,742.7620622438193,731.8430948016456
605,572.4955072234696,568.9749546629583
606,1414.8051135575556,1436.4713814435238
607,1312.1819098791766,1320.1918090790598
608,1327.6142045024203,1327.5269561451319
609,2233.9168461364716,2147.799894425226
610,694.8916970522781,742.268579173293
611,885.8362403614614,883.9656343666387
612,604.8495752555918,577.7042236441555
613,1127.4040655636131,1238.9029450563626
614,2031.2265926243856,2046.4386608982018
615,1135.9597136743248,1130.2228203602342
616,786.1414835255781,782.7634512144291
617,590.4610257741169,594.8602424959857
618,1030.584278094309,1037.8364969158397
619,908.264561833464,888.685371335057
620,1437.1794563836008,1413.6577556855173
621,944.8337208787013,949.5267885530048
622,924.4224907394894,924.4441729048067
623,1085.9382434153106,1089.55348784938
624,1845.0366357259693,1836.4356771522332
625,678.9674328495397,682.1173408447884
626,866.7211254431082,876.4068242168391
627,1393.1127656585952,1400.565473283029
628,767.5426414162857,765.26260263575
629,216.51357150462627,211.26482099642539
630,320.9993827442638,322.37272802520715
631,956.7282212314037,887.4723002641177
632,651.4535416880024,651.9532239758759
633,761.293716988072,770.6875255949827
634,1317.639528122717,1307.6212826475914
635,599.4754422313484,605.7605277797607
636,996.454287681903,1003.3198010450214
637,1046.8468840243058,1049.5671925754693
638,1277.3700567721457,1287.246885835234
640,2281.843223520343,2598.0745821120368
641,414.8651151108509,925.7989260278787
642,669.498947180411,814.7290829265079
643,58.6448043286033,693.2232520720163
644,1457.297760250174,1251.8806575771437
645,818.3240884891244,848.5876087025271
646,1198.0577672153522,1174.6005233695712
647,1345.0794567796086,1128.3897316929642
648,1377.4860997453434,1342.161744233268
649,1619.9030747390198,2261.3967863870876
650,1080.1220077446276,642.6109822000077
651,1971.7902737412792,1663.514269269813
652,794.6587751176578,791.0146070206665
653,807.884163102755,722.370885881524
654,260.18200598977495,260.86379686324443
655,531.608524831732,538.3970605425262
656,482.7883690980813,480.311580894725
657,581.5666308548712,578.5132867262627
658,1358.9249742290376,1329.1281468901295
659,1222.3597886913117,1064.1081254244716
660,664.8889438661461,613.7678763559783
661,703.1415137038258,759.6946296177094
662,1972.8939047988426,1705.893551569285
663,926.7787392448543,950.5642924860696
664,1445.8433305330293,691.3376165552019
665,502.117781584578,1244.5306607328957
666,1349.7516039996533,907.125417324658
667,1261.7685196884556,906.0960139343896
668,674.9787480382352,712.7718137057439
669,367.64220651921556,366.6772442550383
670,1582.9192448536642,1089.2200793643876
671,622.4175513623693,653.5551827632127
672,1144.3749516346206,986.5377500682553
673,1368.6554583912828,986.6482708098138
674,2788.1769498906237,2076.87733915197
675,1433.9187799166223,1462.4242239108419
676,498.7712183327449,501.7700746394126
677,1519.9068982831925,1146.8007600767428
678,683.4569949263072,801.7167283263145
679,1556.0902035958695,1587.6797726071702
680,1182.5319993036621,810.2981828621978
681,859.2403495984875,609.1247958492121
682,1413.5225757315943,910.0644229465165
683,742.6359278254919,809.2101041402252
684,1065.5745830491358,1088.8584811703856
685,742.7681170160158,743.8518278131726
686,634.449896160386,629.4099522240691
687,1221.0167865857366,1196.9738794146285
688,475.135708199158,475.221747101095
689,1852.0633662446803,1851.1417229908045
690,465.06028211191125,466.0393645702426
691,1165.2268870453488,1154.139183446335
692,911.6974170324896,910.7400441752072
693,721.2956120333141,729.5166653041196
694,840.8904605865142,843.4130639548717
695,914.7886414846789,910.8170162644743
696,986.573171618673,996.2621256212892
697,1616.8168287982821,1589.5247114615065
698,1386.0717418801064,1371.4444082938535
699,1904.3508925240308,2009.7923031176367
700,1390.4256443870681,1268.8535702913991
701,1580.2316949765946,1557.1134031171584
702,743.4642719908993,998.2597638799755
703,924.1243414078317,1203.9281953874722
706,1657.1860510360782,1717.4709934705318
713,2389.5081217315965,1468.8782112256174
732,1774.426369413584,6041.54186847558
733,1305.0822622117407,3088.1208492896953
734,625.5687386556541,622.0590233393382
735,1347.1000825448884,1411.3557870987322
736,1290.5387127773417,1258.0516308705128
