Time (s),Total Distance (per second),Average Speed (units/s)
298,1104.12194402481,1113.9645908780517
299,813.0650095956325,815.0608663812737
300,876.8943421519868,877.0294463008993
301,576.3558855488527,462.3980554112734
302,1241.2290467397331,1098.26479091801
303,1177.4704220654794,1342.4156775160673
304,657.6018183713778,656.6394018280616
305,731.9463319223595,732.9408035763709
306,2900.5654104678256,2887.272952103829
307,1199.336242274187,1205.8382133632508
308,1166.6314853369993,1153.0285154538926
309,521.2381774693092,520.2636200259335
310,1213.3046168353783,1197.9588975716158
311,1017.1821499310993,1031.5798581319423
312,257.7035407507711,258.43389176378463
313,1064.961125547129,1070.465749116727
314,1354.6695027258365,1222.5201887233434
315,1557.4152552204678,1089.7319653735917
316,1255.3970046250824,1199.556976870191
317,2905.563978856002,2948.2127760176418
318,2247.0653883007594,2224.5139806323964
319,1046.6810704179413,1049.4236875503739
320,1604.9664290534374,455.8584731207592
321,1392.1721709870515,1402.9550331669066
322,1718.7611641715923,1753.8556442099384
323,387.3100558385602,388.3437960152993
324,288.1593075544415,288.756894492344
325,426.17081188595205,419.6054779747414
326,2059.3451224854844,2085.996665673036
327,722.1052523121411,718.1809715721263
328,1106.0211311155085,1099.5915835300018
329,526.3380810188798,522.360011911516
330,734.0662038178092,716.3212371629362
331,2310.8501745109133,2384.4483503388483
332,340.5089460468953,341.6365850591196
333,1392.7569357319037,1412.5133210648557
334,772.1946353631673,774.5229041941211
335,1627.715877539797,1649.4078590028803
336,1355.7019348001195,724.2277042648549
337,1528.743143836947,1531.584535643994
338,423.2427410079882,425.43931925205
339,1917.6904419064049,1871.0236261915943
340,1068.2011738487035,1079.695846291425
341,877.980879022014,886.5296578091942
342,1868.7810396787709,1736.8769597314924
343,1580.7384345752444,780.1240726513502
344,1981.3720331157008,2107.3347256196694
345,1578.0471578104584,622.5607544649516
346,459.53457145601453,456.44664680966355
347,658.1089733184574,682.3147669875095
348,453.1938620117066,458.28166649223914
349,2253.7970663792316,1157.158079839561
350,1844.5863296425932,1005.4638879203203
351,491.44303702064536,494.3669131264681
352,368.2983882955928,369.7957665973078
353,459.2286129290073,475.44814127534033
354,811.2211593726192,810.9315863290199
355,553.6017208042597,553.577165117129
356,1792.1946386014276,1767.5856650683668
357,596.4242165216813,599.8950433664992
358,1300.6584590406937,1326.2169091575372
359,413.24061782240466,402.22250745660693
360,433.8005897884598,435.0751581957629
361,1035.8413649255401,1046.1462629469097
362,1747.6341692257301,1778.3635656948875
363,388.62541078681494,389.6546168503673
364,1086.7077068023298,1092.2329767852743
365,723.5009378830471,730.992782990147
366,1495.6098947405417,1494.8413220894024
367,653.2407414826797,657.156275652749
368,551.2383064652194,535.8645358128724
369,1165.1107183639203,1169.8816604039428
370,307.48329924569845,306.80598705594707
371,507.897590117959,503.06862248041625
372,2524.342439866115,2544.8086936947097
373,1569.442812861948,1614.7154809194137
374,992.6690661222214,998.9996294790282
375,1079.535603132523,1076.9392833229053
376,805.2176197734403,804.052614065417
377,2794.709295956842,2797.433253827366
378,666.9584455082949,672.7254376645861
379,114.64982266132914,116.12929454337791
380,941.6302563285991,904.8670160039425
381,764.2712518956318,771.7030224957081
382,788.6653118121922,784.5065292494581
383,1132.4072732060283,1139.3419965880862
384,830.9217937701649,828.0734885026607
385,1215.9601048590803,965.4891889738209
386,542.5866478926114,534.8797090012458
387,435.7982090603963,437.15273542444595
388,567.4144227510013,551.9652843557603
389,304.98916683803833,304.91584140588253
390,1522.0016800071892,1505.604943065223
391,2352.4854428547133,2372.1209207010825
392,500.7733209550761,501.2102481438783
393,260.67882439272216,261.05020177227885
394,1193.634729229515,1173.4100453409574
395,337.3550631097688,336.95856154445215
396,1414.439262447938,1430.9992972676555
397,573.2308880118192,573.1688440252238
398,1039.238208902823,1010.222908129702
399,1053.157833687533,1052.9543362818958
400,725.5677539601663,728.5687215362323
401,759.732978841002,762.0101549444769
402,503.24471252923325,499.31795167804154
403,470.92812478545534,472.53457071839534
404,508.1232579604726,510.26053503292627
405,463.8443428205847,470.70595828424916
406,135.65922469950561,136.12620541308002
407,864.809232048823,842.9588041845695
408,419.9614150279056,424.5988241038953
409,1151.8380974962847,899.5012518755225
410,529.2603948273193,476.81595216439945
411,666.8664174405687,671.3960340071844
412,1672.9584659048332,1694.4076565094838
413,408.490054627399,409.55188490779926
414,1569.7464712077924,1576.7900341020834
415,387.69658045829317,390.2356889547162
416,262.1992572106343,263.9160542774189
417,681.3495479025943,665.5278786089141
418,1982.0500017406775,2193.9507785537876
419,1673.1401169792189,1684.1338236131935
420,204.34372067075049,205.59954434738034
421,740.5396682447179,748.3121660258993
422,601.096201418517,604.3705531466776
423,767.6725478534685,768.5600966739705
424,369.13743841249635,369.44717346942855
425,1071.108694229762,868.6879839545035
426,310.98211644463703,310.97147615858916
427,1306.261218473542,1291.8217347157251
428,696.2868481042337,699.0810729716809
429,1357.6859820745808,1362.5321942003545
430,993.5762960175102,999.3670325175086
431,443.03871318331534,442.93650798987545
432,680.2990192244584,684.4341254810839
433,369.0788707735962,369.9402413656353
434,687.6476963699355,687.1540587126035
435,451.1600995859543,458.4246596131213
436,434.64627114495175,435.94724119474824
437,683.6104653404951,675.0216750815795
438,393.30031368141664,404.4927199643177
439,439.94703867945776,448.2644008441754
440,1019.2019841163981,872.5007334131584
441,539.0187198499001,527.3956730481153
442,560.4804107405616,571.6680849309823
443,1401.146442444972,1469.9273923782462
444,2561.76716231318,2618.883021265793
445,373.22991536993015,372.4921084984091
446,555.0701143155434,543.287093401885
447,1655.1051558465533,1672.6396003640605
448,803.7138451935679,811.2937108166934
449,1548.7780325713538,1560.797682322721
450,538.8292110399643,541.8002578924556
451,461.6254878776241,464.6010541802361
452,1442.902621278083,1434.109203642634
453,530.3499838337631,530.285889062898
454,2779.539969370762,2184.2790972946877
455,2706.2803307662216,2127.356506209061
456,420.760663075855,424.0141141953803
457,395.08933491624555,395.66921761662906
458,451.39414101819034,445.3735320955147
459,391.9956929492781,420.18010898105723
460,1318.9408001221818,1331.5925230740243
461,523.0160275879589,524.49236100691
462,1175.811232638731,1195.3830568405467
463,1371.2465848827724,1376.1775011180835
464,1410.2299687985983,1442.2407752061001
465,926.3414376845061,905.7784646043901
466,242.4290978637189,243.08439592631024
467,341.31481597734125,342.25243192980633
468,583.5550326066505,584.5274639379743
469,1273.5141793593834,1252.332219221556
470,307.78340407473274,305.636405812479
471,554.5278993369213,554.7314657110434
472,443.9450775626512,444.56921516602785
473,366.5022406661648,370.1189769315741
474,359.5418820425223,357.1411084961685
475,1383.1482966035862,1342.5169408782688
476,503.6924411003187,502.67958108691795
477,438.21081707653025,437.9643403683347
478,759.2949998042511,769.1742262711131
479,1217.4262557753061,869.4461842988425
480,385.4613820017072,386.4139076214266
481,351.45123987770546,353.86209696254286
482,1820.8739362648382,1817.5041582241108
483,849.4426372680556,835.2152279860612
484,1051.6506781310275,1054.5949855763654
485,344.58811654722564,336.16503885200456
486,610.6840920701388,617.571957923874
487,424.9411403800836,427.47375010783094
488,401.1990904955987,405.2009798601552
489,1249.983106698479,1246.1967843639634
490,536.3678121226814,536.9405683267705
491,1262.4345325986135,1282.7214634782997
492,485.3819880410583,485.8928206810511
493,1174.393070084307,1171.7217480290246
494,1975.9916523187862,1924.3359839295065
495,1079.7130898330872,1062.298780894495
496,333.89814061050123,334.5414089935662
497,670.1752311905659,667.2064299474441
498,729.7350818110024,734.9873283761829
499,1276.3830177877396,1325.9991315429927
500,1331.1999217772532,1395.5023340935259
501,623.7922789987722,625.4451305585299
502,1322.2511616528784,1320.8594185800694
503,619.3183007517787,620.0998110422953
504,922.9768712833537,896.1297767973549
505,511.4730465097115,515.1494599211034
506,1038.9241592562769,1046.1799379853987
507,897.1980833922626,894.8652567780638
508,700.802054511345,702.2118785313196
509,957.4930990798393,961.9098683541288
510,594.1253778034186,595.64087213903
511,585.5039279545961,588.7126176990064
512,311.50852208781,311.3745019631033
513,875.4498470243944,875.179220305397
514,743.6654017741406,733.2609584580018
515,436.5073004285723,439.0288877749312
516,874.7283911193476,883.2304557953104
517,504.16584544591433,515.0502497274589
518,358.52092458881,353.8550656740816
519,1800.4174135146209,1816.2521777036163
520,669.849899497866,671.1012142431063
521,216.69587052833134,217.39350612000754
522,1139.8798338992328,1177.5442627523116
523,1638.1015021188498,1577.8255850263681
524,663.1312320433224,665.860041387831
525,169.91532026215833,170.04243184624931
526,910.3872706575621,903.8146041096544
527,473.59946499393914,473.3286123946684
528,1456.5501435975902,1448.2685106910192
529,536.414390307014,538.7954850159451
530,690.6181015659328,404.7202287543219
531,695.8750622182408,697.8776933242505
532,235.7196500133147,238.05342347512536
533,899.6898814576821,869.6984786424835
534,655.8570620317253,658.4523667900664
535,546.0934218097875,546.402507128374
536,743.1961090396243,744.9566929274099
537,474.79286924102894,475.54421557446693
538,986.2874915606541,1013.0110018337692
539,559.1205119920413,560.2879580752159
540,1619.1655449576656,1593.5339162081664
541,1750.4087264250732,1694.6411322651072
542,1520.3110710488593,1532.4589932029176
543,565.7444551384572,521.8525556945531
544,655.9503026673486,655.3222941226783
545,810.5239024247494,817.0150254437277
546,1168.6562521270769,1164.4332144095677
547,1008.5669151552564,985.1337993129081
548,363.52498693908893,365.0808763323443
549,467.01717503605073,467.3329693416519
550,896.87410369242,883.8264373549277
551,802.0962919818488,785.7628498758254
552,543.5012505767779,544.7830159025092
553,4310.688161033368,2194.1188438720005
554,647.7312890130205,636.1374090842221
555,439.2510506645703,535.852984476058
556,340.62338408182256,341.9478148840037
557,453.4496266624552,453.2539263429981
558,1788.6676163402087,1812.6517906779002
559,1021.0577472144415,945.1781465810978
560,702.0617180145247,703.7286407002964
561,398.4267675936323,398.00470456259734
562,1190.215173666442,1138.857880683634
563,1294.3904945070099,1298.4146671551068
564,1654.9847335875136,1687.3489989748398
565,1341.1652087287139,1341.219395027893
566,274.62324092181404,275.6767400970289
567,779.4712272050671,784.3869012715946
568,481.5311012166012,486.53681322813685
569,513.1581979082026,513.3732738701706
570,687.0385221804213,686.5239900608073
571,508.74589837682316,509.7657448413155
572,634.3802538077156,615.5366506870031
573,755.5143435982307,758.5448842679805
574,781.5587338880018,781.026911817624
575,571.288174030882,570.969047537759
576,821.3807840001778,811.1061207314841
577,873.2987492840293,874.1257336496138
578,238.87345317347382,238.51175828487288
579,809.6818714965274,814.8424346606744
580,312.50447795005095,314.174442643003
581,915.7204799231071,914.3547634597932
582,521.5150499413014,510.3862039316038
583,1501.8211202798675,1122.711464283812
584,1582.5703011398061,1586.424429709524
585,514.1735591276286,515.6863571394933
586,428.5909555578531,429.99988976829627
587,500.96174981206974,502.2054015066125
588,568.9364078680003,569.3907485724627
589,516.0599078534294,516.0378853116378
590,733.5613620438808,626.9290452931875
591,759.382056400345,740.0028336024793
592,388.84523180991664,391.0675457299063
593,974.3419534256436,975.1326701332719
594,523.808227545962,525.8078586452551
595,534.6901094614593,533.8475735767654
596,622.3138869482439,620.9600905895101
597,545.2322143589812,546.9881307651056
598,666.3487669283539,668.9275305977868
599,1582.03239742439,1460.1940437518438
600,644.5592790803744,643.929746205886
601,878.8765385706722,856.8319753611828
602,532.0358141185171,534.2339532758184
603,953.1166196208022,1056.728330997752
604,1445.2952391883027,1441.49844530015
605,906.2616096169722,911.2215474419903
606,579.4032291265388,581.1869373243281
607,570.202737700766,572.6224319821971
608,518.5279164751245,520.7096013384323
609,398.5762841027445,399.3240149902703
610,1575.175534432142,1569.7976692437999
611,1290.845718005591,1259.3606431753878
612,1677.0812629189722,1667.0956210419379
613,1306.7375532893823,1234.2208928071307
614,508.0938252163773,511.2865885614829
615,295.46603575372745,298.58846809810063
616,994.0907648372297,992.4675923680779
617,818.3300505860632,823.05527135936
618,369.74042656426275,370.90290785026156
619,438.6822208761245,439.02832240117993
620,1285.8853165120413,1263.8858459712205
621,543.8385611595962,546.4103226638815
622,418.6661079490016,418.8996114066255
623,2127.458504780929,2154.838998390042
624,1133.588316159563,1121.4945310948626
625,617.1977908423797,618.8330014875983
626,724.3161776548047,727.0520025446234
627,600.828976100327,602.0822274048242
628,779.1021258408144,785.2675856481897
629,1526.4853181838241,1532.8315797187154
630,400.9715709096257,390.44102007539675
631,406.2931934541453,408.4096056184558
632,1391.842290215698,1386.826390670151
633,859.1167943049837,860.6565991269313
634,729.0266697386472,732.572894827586
635,1734.7942117496493,1737.2669709236902
636,421.70234008797235,423.83998419178977
637,1221.5219213714493,1246.2923909558506
638,1083.3813704216452,1127.370654638621
639,212.11508782247418,212.48906210253102
640,714.4462461665753,696.4612545787662
641,665.7177012343041,671.9277823749042
642,1861.864993867023,1855.376072050803
643,541.9194497363486,544.1876214192588
644,691.1854215528695,691.2389611237336
645,835.4169911724337,835.4714172901749
646,584.4253859850608,586.4113509964646
647,508.07709447484626,510.0513698173048
648,469.4359425067737,470.2580341468766
649,1323.943498656644,1260.9741085523294
650,992.5458882310938,992.789870424464
651,205.22270694019977,205.62199641401529
652,1663.9405261849492,1672.582533603469
653,1260.3507244760406,1265.0975233673107
654,1242.2889336433552,1257.6687043201805
655,1118.7267138793861,1154.3939996941356
656,945.8591136424044,953.0924648951868
657,1070.9536577394194,1071.2170918898037
658,699.6053913937571,696.6531172978899
659,1033.677619976899,736.9918310545517
660,1280.952154557653,1285.805998271352
661,634.3595295265835,636.0993702291997
662,582.5569819005555,581.3075288971213
663,904.5588985801334,871.4323244682913
664,583.4455059321324,595.6342234551432
665,598.7536044152531,599.6754028945779
666,1436.745375034934,1443.5330709349314
667,1040.6160655638107,1034.7241683132097
668,1369.1953612460995,1371.122976077359
669,1429.021848600484,1385.4224148035069
670,1525.4872379691776,1531.5221316039026
671,436.71021890294173,438.2307795628739
672,603.5328648714968,601.9548123648996
673,883.2928827246083,885.8957312371743
674,540.4280728065287,540.7337520440933
675,1641.800491201476,1673.609295904124
676,522.4702382561342,524.0329728843141
677,575.0055083790395,476.96789949223097
678,441.54542577537626,429.66659494961357
679,1735.6603058830206,1783.0124778668678
680,507.1530481531579,508.7251951041686
681,616.3670180443247,617.6289552176007
682,596.3703799601544,599.4036006584302
683,393.4451743883281,392.83595860996235
684,2137.05192401113,2172.991801267973
685,613.7870474923511,618.8336179745797
686,500.5308879295943,503.5223797031734
687,479.1726766393522,475.5609676214692
688,1387.7514918328418,1350.1892942000866
689,643.8396269179032,646.1440987164842
690,889.692756429566,879.9427491788798
691,843.3935018028699,848.9015874542376
692,594.3184564489735,596.955658757248
693,1897.5709801503733,1914.9791983009031
694,229.170127436647,230.05046793276978
695,1374.8346025600176,1438.394634131891
696,453.72643960139646,453.259360152058
697,636.7847648894574,641.3267552509107
698,1756.902913133498,1074.9540725731792
699,1045.6144945421026,1056.465463753922
700,1003.4172979415538,1032.3307573038774
701,375.7754286094543,377.87102632928196
702,2225.1111616281314,2244.2591749355697
703,1928.832707982243,1928.1642943640493
704,354.57310015195475,354.35945285538236
705,1321.0249014379904,1325.6506408079033
706,1196.293073950041,1196.1143648746572
707,830.1643890405874,821.9340620176924
708,902.7429971317546,901.4455865642855
709,1586.7680410075097,1578.23575671676
710,832.3399000530134,836.8169476566449
711,709.4717039779003,710.9641810849844
712,1093.7722045883406,1089.8061486885513
713,1502.9927486920142,1544.5263889374864
714,1552.3019131407423,1597.6326527254307
715,1080.9919587645006,973.6106119777016
716,174.36117389679532,175.63053554600594
717,195.46482683852014,190.3892207192966
718,427.03112747466037,429.0204074020442
719,469.4363691929927,470.1357925717775
720,2157.969224923717,2170.3500738348007
721,448.9806683655991,453.441164347647
722,1510.3804607540758,1536.491001823559
723,975.709966054203,972.3231748252292
724,1963.5384094271042,1956.989157504362
725,286.7557690390212,287.22163873772365
726,344.6093567360583,344.8022472992204
727,1369.3513379399187,1358.0128097443649
728,1133.002489632495,1144.1376640157164
729,1214.348061955832,1221.089894221627
730,659.5643784147325,661.6939618597545
731,454.7958848393297,458.4340333507615
732,652.5408134760113,654.566412722772
733,671.6715458731812,674.5519834882102
734,471.58543852537156,471.13383343733057
735,629.40243317449,637.7981839263272
736,797.3430813068234,806.5771552479753
737,947.1777613378465,709.7150825185514
740,1280.0863405394157,936.1006747915236
741,2109.0918771466722,2085.3548787712343
742,1617.7255332215932,1610.093799497614
743,3482.6884022647682,1568.8645522070133
751,3225.29604222575,2169.1193454038435
752,676.5858294919544,1012.2959954997814
753,621.6723505002982,624.9866457079897
