Time (s),Total Distance (per second),Average Speed (units/s)
1,525.3544906946919,509.2803452290786
2,718.2018408781241,769.0936888912785
3,1196.8638403101993,1755.050889907889
4,1144.2345871605862,1017.7628615174931
5,1694.3536120187696,1727.6388845965605
6,1286.3891483258728,1341.4895671954212
7,348.9915243814395,366.2415880256487
8,2183.177987215615,1680.3162722744455
9,1367.978079078767,1559.7187170426682
10,1895.1179527235704,1888.1812116673907
11,1475.8064581084948,1334.6076187665094
12,1348.6207467033503,1284.2978023257429
13,963.5222117748569,910.7336332275071
14,378.3881456612667,377.20259172719034
15,991.959262086884,881.999293784792
16,189.90434991847732,190.98993997225287
17,437.1938715088144,433.0967289249137
18,349.6708881688625,352.43715145227605
19,715.7845962061117,680.2266798561116
20,184.69753180964446,183.4047542457116
21,1018.0367800022524,1009.351495551469
22,649.0452584689036,679.9335224247975
23,342.5050256430027,340.9892570737823
24,2198.626179018779,1628.360619857153
25,1188.2771676058878,1180.5769431767005
26,1148.0452661955896,1180.4583448215128
27,948.6254328359094,980.4240716862191
28,1499.6897718561745,1449.7314428876887
29,1473.628380179926,1540.1505758812423
30,1365.5872622358008,1291.463193753567
31,620.2763928800688,641.629809773736
32,1493.2007670636417,984.0519822779158
33,1160.5807169514756,1163.4622937186218
34,785.2103316713152,783.8682591429229
35,1505.4236314927277,1475.1789496401225
36,2212.8539062859554,1669.1254183641624
37,1663.018656753267,1126.2972875842263
38,1481.1492791472701,1473.4744437584964
39,1428.2318064510773,1413.6868774105706
40,836.2369032148637,819.0752729044086
41,875.5254144909807,880.2907063889436
42,1370.8078393418425,972.5933770435547
43,752.4750943372973,214.38004509806356
44,1133.1583310079836,2351.2241062156904
45,1306.0784811820645,1292.9376267893058
46,1020.268929252672,1019.185942831357
47,1016.5127361581102,1019.4205020615118
48,816.548367294988,688.9114591402524
49,624.138148888901,627.4721365033367
50,430.2805582859196,407.8799798213431
51,1148.0069458207172,1143.3870915173216
52,841.7590515202245,852.0403742373961
53,1508.0394804266216,1486.3066583756538
54,1373.407884831324,1115.842626825779
55,812.3755884313309,815.2630872391462
56,759.4951700241539,764.6199649711107
57,174.60740626191762,268.9126334447218
58,863.7967655690975,860.4550232113301
59,1803.5201894687655,1531.7837413879195
60,223.09396091794304,384.94865006100747
61,307.34636894446083,305.732985977241
62,516.3087067931975,574.704001605541
63,1544.7692603551195,1536.3782802257115
64,1732.5218146890309,1227.934700432136
65,49.241118522343285,221.5595529277471
66,1058.8183681852686,1055.3725702522315
67,888.3764613364817,902.6064172071045
68,1521.9704729279472,1089.161077378929
69,1302.282872161214,534.3738125214498
70,1079.4701185125195,1139.1391322388267
71,319.2666399442024,319.14814530937315
72,1199.076323475826,1200.5705326555542
73,1259.8182680680784,1268.1517412533142
74,536.2920327108543,537.4685496520644
75,363.1164275136592,364.82824059154376
76,266.8834192926654,267.28889779196004
77,1073.483932759635,1063.1103384597527
78,533.3492819624851,518.4620213928355
79,1254.9685875567081,917.0174777524613
80,1538.824623217592,1368.9451378589695
81,825.5168748918791,848.5550832798966
82,1252.6037463989096,1231.5161642382388
83,467.2559900331246,584.7910968395549
84,267.789062030204,268.6691302857151
85,1463.289617217496,1449.2187248117943
86,670.2795002014294,670.9711403286891
87,1835.2993939772064,1226.3071190571875
88,597.0998192084907,649.9090094981552
89,1770.3109656626605,1789.949113995885
90,943.538741771408,940.0332765418054
91,648.3379259512606,652.1868580010041
92,729.7095166252153,733.4333300431798
93,951.3313701885852,1287.2577753375326
94,894.4579816824095,904.6770348711339
95,957.9142468385564,955.4977020813212
96,1439.2620393761251,1090.6221523147008
97,509.3319712228496,496.2592817393927
98,1740.5866585373135,1760.4081069277631
99,553.8433409459919,556.8445415702001
100,167.4928012082313,167.91491401969077
101,375.6154696751973,248.10208233397321
102,1814.9377432856343,1920.2430152476895
103,504.8926882039755,506.50724119953804
104,930.345965285343,591.323372483462
105,251.55573552604076,251.39122631326654
106,457.01922059229855,282.80740519926456
107,965.918727862341,967.4477275388388
108,400.70303855180475,404.67764197533853
109,575.0076042745574,574.7329609997554
110,1134.7509171839943,721.971991229792
111,734.3576645048312,757.715083639397
112,1134.0430034862768,1136.722815356519
113,586.1581432570246,587.5237959524093
114,899.2219022356327,882.0392485499726
115,586.836473021719,539.9617818725503
116,503.96496011247433,518.9027435887979
117,430.21502892687914,418.0538762871446
118,1938.6370451739315,1933.5427624353608
119,1724.3995376021194,851.9457669904488
120,2903.384755859484,2061.223710771481
121,464.49454102439296,466.62451106403324
122,1010.8474040400216,1039.0577190064619
124,1810.3153284857635,1173.8947612827005
125,188.2228071807009,414.1425222292943
126,617.8081980322175,546.5733795555375
127,676.6388621402973,677.9183914367063
128,1754.0759030152146,2104.854891869481
129,410.6733853069313,352.79143703852793
130,501.79545312776423,429.28174321405817
136,266.3265673988823,164.32089166067183
137,1379.3600126821793,1415.4492971069046
138,580.4344387662061,586.2554687389261
139,1561.6798832377021,739.4502189697542
140,1188.5347158852717,1193.8706321336247
141,903.1528827441679,971.1784361589125
142,363.25208677901355,364.09884068099234
143,654.642569081673,662.8696353468681
144,1796.6794701085255,731.480383662911
145,1068.3815239692854,1097.0488567699974
146,401.6963946367853,398.7229283991498
147,712.8498807810209,716.4562814338977
148,990.5316083144769,991.3198472580663
149,1108.9155442635808,1020.1794979147204
150,1213.7624609684055,1219.5446171648084
151,1100.6119033781715,1048.3859127044957
152,1135.875005236394,842.23725064341
153,1502.5623831168082,1086.5187677129454
154,366.31033349250373,367.370320216057
155,1117.334044299657,870.1421586169229
156,835.649190332529,833.5004182171477
157,1148.8353161124026,808.3163743706446
158,555.2208783900732,556.0070028090323
159,1153.090254986134,1065.4194162741735
160,458.5003963434875,461.56777450852877
161,782.9944275044585,784.7978341893244
162,415.5404617729596,415.7628236360572
163,1416.7614070462296,1381.4244663968416
164,418.5582127564283,418.56849425194764
165,430.8330364482349,417.7527817314165
166,1489.6205718273886,937.2037798438448
167,477.3739790841915,478.0232458501464
168,604.0805847403215,602.9225796693606
169,944.6231015127089,577.6998049658391
170,1412.8061896036593,1418.0297630375405
171,442.83307524014833,444.878282019751
172,1146.27358119046,643.6669603986418
173,925.208569476413,930.6804945272049
174,633.190052270619,635.2101919703026
175,289.94559251310784,281.9774175212274
176,493.7748853237848,493.3597289999593
177,483.9475669989518,485.88490215226153
178,255.76784127375697,255.9958824373778
179,217.92259906551064,221.39457242927517
180,575.194340857736,591.5906731785557
181,612.5807427244443,615.7353817418579
182,1038.2178212861495,1048.8418177894475
183,2342.989771888154,1870.8296225159459
184,392.68245786807245,380.9724611605113
185,834.5659038565583,835.3916141989905
186,385.20234672516756,386.53097439095984
187,237.1796351399589,238.28106689318622
188,360.30910251209366,360.52814881947796
189,2790.2206875692245,1416.3190002042393
190,255.58189988032314,256.29633815470675
191,1553.6479980915074,1033.8371651770901
192,967.521868157886,970.0532445999229
193,112.00831397203234,112.37890886591497
194,993.3389654691485,506.0419772526738
195,1069.409588187176,1063.0547807349674
196,1124.4435303880427,1135.026285442126
197,1138.1657979368151,1151.3044864659564
198,164.57214240608948,165.0172888606113
199,1250.9418077375365,746.9350540339809
200,966.5258314457388,974.5291052647842
201,393.42968437731,396.2852515512322
202,576.9725618668743,603.2305342782345
203,235.98125816916004,237.04651743711256
204,322.0458153990935,313.3513046216682
205,295.3190288355673,296.9283241209881
206,798.5909146830667,753.271785035449
207,350.53089602845523,325.2336021408865
208,748.2945898579122,820.6760125234955
209,498.7655910007393,496.8602520605801
210,1979.4535050349382,1113.9509354715456
211,1920.344060088181,1928.9937327837174
212,372.2945227514201,373.089534136514
213,230.0421669835734,224.47007285197807
214,945.133462090507,867.8176408654028
215,1716.8602692388183,638.7566244784749
216,940.5026291445864,935.7455965500604
217,656.4728256966828,657.7888925993983
218,1145.6446786661832,1136.7686226244389
219,943.2475367622529,948.776638550812
220,645.3998522137513,648.3420031497697
221,922.6479193692577,910.5668596684886
222,436.84752096957595,438.361303259457
223,937.5894839062352,771.6612389550812
224,851.0536127354031,856.2133466923524
225,2119.657834206669,1108.6557298610771
226,275.2543004094792,275.8009730716062
227,1633.9938305016026,1609.7480643732702
228,349.836169957023,350.3621989535196
229,648.0372847203645,652.3317064221457
230,383.18086739589825,384.0972178487289
231,1099.6602708280366,1201.5345376087619
232,1215.040109587369,1218.996016695437
233,277.5179136977677,269.48751115619444
234,540.0276402417699,542.527257934382
235,596.6353685207957,635.2697843652518
236,749.0700102930779,752.0701333585008
237,838.4567738382839,845.9769128715855
238,2361.3182061327234,1386.1734023134766
239,2033.4403604929646,879.5637248285593
240,564.5513569426075,567.0695586292389
241,560.7194170019125,562.3685773837332
242,562.420157823557,548.8102943041755
243,1014.9174014968869,1045.6113206819382
244,497.65809851099976,498.4057738770959
245,1118.602735333173,1107.952752034082
246,447.1737190460682,449.62200311645915
247,778.9042122512956,782.2984624881333
248,508.0994611560967,509.9137080435979
249,1812.1690397484222,1869.2375999174199
250,894.258411698173,777.8207362365736
251,762.5511797296158,673.6922421794338
252,274.5323233194108,266.5181985311199
253,185.182927738027,185.78889717163793
