Time (s),Total Distance (per second),Average Speed (units/s)
1,2639.260408161245,2535.981224050247
2,1023.5199444690306,979.3891569558003
3,193.02948312493461,193.90377232710014
4,1762.384952425796,4818.188559591171
5,1045.9000447069834,2191.7649405234642
6,1179.1198411497003,2383.8705748869434
7,1995.3433550220147,2119.45352231284
8,2068.0348568302848,2255.4174138731687
9,1608.9106905184617,1594.5004616523604
10,1353.764404777784,1354.4709775487506
12,1856.2529582591192,10740.807098257153
13,1145.0690224055481,2622.9811143985435
14,2254.189249538128,2686.0466635087723
15,284.2607590158193,1565.2165312726822
16,2098.5182507828895,2225.9804243289464
17,864.848351581687,879.8976686656598
18,982.9164284298517,983.4976449748857
19,2170.727791080386,1580.1981742702296
20,1528.1640497332962,1487.1894150568226
21,1285.6782120267658,1273.8385318920668
22,1520.576450453567,1514.3333544538677
23,1142.5759957097207,1150.4347354433157
24,1144.1476197507573,1148.664312676241
25,902.7002242870956,899.3718722023461
26,1374.466615548229,1389.5680012414812
27,1440.6027903068443,1433.3329027260258
28,1168.9511469554743,1170.9846626405326
29,1228.8056918157224,1234.0067890237335
30,1366.0734457317405,1308.3321070015875
31,2443.8777071795494,2439.6577319169987
32,1778.8931798729104,1760.8899505634013
33,1884.3463872161442,1887.2891924569321
34,1628.5327294578321,1610.9051984238695
35,1280.4729320049541,1265.029558308767
36,1402.4039195394237,1402.2114090434561
37,1291.0084174560761,1285.8103891973035
38,1440.315265422413,1449.553112640599
39,513.3384759129534,513.8305183551448
40,2262.10396713389,2193.775095857834
41,1443.0995765689433,1438.984527501481
42,1147.2765543263113,1152.320741226128
43,931.318226937821,937.7477793059167
44,1146.1790407054173,1148.0629988287938
45,335.6694485462823,339.7421328042568
46,916.0063815188231,909.0233023305566
47,1121.8425032315397,1109.4829669537025
48,329.6562966668724,336.66350859600726
49,542.5490564763373,485.645468568543
50,851.776869573061,1472.7266700628552
51,885.1811846115869,887.5807862895277
52,1793.5227005952875,1841.3704611307455
53,2684.7915461394086,2674.223383173481
54,688.380627835484,691.5489406936881
55,245.60905797053942,245.53290475879706
56,426.1934058742142,428.00974429859934
57,930.7434580225585,934.1809258986448
58,1524.1868273022917,1526.0143646347155
59,1224.134678468027,1194.7820897199078
60,774.1460712945692,776.8695191364651
61,813.9544889370515,815.4618499587937
62,699.65878295731,707.1031935333696
63,1208.4189343709058,1210.5765007672364
64,1311.8398551900223,1289.7813279623479
65,645.9189541171947,644.3275071249088
66,1174.3666284591181,1189.4737067474593
67,505.7846777854355,502.2657565512474
