Time (s),Total Distance (per second),Average Speed (units/s)
1,1466.7252228838877,1461.1258036522804
2,1279.8915872386856,608.8711193517217
3,1346.2590811030643,720.7485291701025
4,871.4542795713626,896.6137066952961
5,361.77910374029676,362.3461734554532
6,2492.196474077774,2473.2194745862334
7,2576.734209315992,5401.995457257312
8,893.1265154444843,480.8733048794527
9,1570.2382867724734,6604.89603049045
10,542.234537160974,642.4333493702127
11,2580.7628706236947,2066.414217550888
12,1507.9995531598872,1586.0994846370447
13,1063.6670933258854,1073.0249622917331
18,1312.1242926629845,1766.501193565467
19,2406.5314543703844,2804.219996590934
20,789.0848277085897,793.348878180108
21,873.5931521363292,847.8099845322024
22,1575.8017529435506,1585.6667219018339
23,172.39343565659397,734.6543337760655
24,2803.9562765160226,2707.6557103011837
25,625.3531991553057,626.8287656849485
26,596.2494317688839,587.9516302348133
27,728.3331242271286,553.8954602869467
28,1180.0560287501582,714.332162906685
29,1372.5037568475914,1379.6180732760852
30,517.1760260083066,525.1324156915957
31,429.45925895951495,432.73105011902703
32,396.8291565256519,311.87369396697954
33,2151.9674907761255,2263.5001150976764
34,324.8764959881646,325.85466668965665
35,1660.3956131830266,1573.8049835957452
36,601.2172657875668,603.7829714685738
37,1076.9336789565768,1082.534637393307
38,1002.0866106028684,987.1494381284075
39,123.6507004129009,123.77609574349395
40,690.9621447184487,641.9006622820256
41,1542.0614035442966,1553.6908089797462
42,1562.070693058463,1551.3020473355718
43,706.0355420211399,707.007595258686
44,1331.1192117647013,1763.6351229791305
45,1191.582449533359,1644.1699602474562
46,1239.2319668125851,1248.9787103467047
47,3076.4606251234272,4038.373307514832
48,716.6100017315492,719.3224389936018
49,200.1178089866313,200.43016940986
50,613.6327371146406,596.6118617604018
51,2663.9982751838315,1622.52200009676
52,1736.5685724625353,1635.1432033757458
53,1851.4813855479672,1943.241335098424
54,2092.7146583570707,1994.8141573969085
55,687.4341331937014,691.2265758803609
56,570.3052912288327,572.5922904615605
57,766.6936067468248,623.8014743155336
58,959.6515388422707,963.9106291415501
59,750.9773506740221,664.564330157737
60,1035.5085725211852,1002.3440811456077
61,701.0002574127085,706.3917966435912
62,474.63582939461776,475.07809650743826
63,1966.561841753236,1950.4325221329673
64,762.0541398590157,751.8912946066387
65,603.2516019726761,604.144573173696
66,574.022384474622,575.1410009452376
67,1224.1730981128658,1237.7779977687524
68,757.5503467305647,620.3467187264952
69,482.9165991463776,468.682116029998
70,1709.8979883416703,1718.4788286331413
71,553.8804615524266,556.9144149464411
72,1670.7117268369561,1665.897610596828
73,644.5555880071299,646.793372277401
74,2004.4050862662784,2005.3804412025277
75,1037.78717969471,1043.7034945858823
76,1136.2088319838067,963.5510256303345
77,486.4179304803873,490.9442118594744
78,880.0207803048656,877.3819921293656
79,1081.9095810204303,901.9500410946517
80,325.30721592306645,326.7963994403709
81,953.3322168150185,929.1796076105803
82,1650.7542594513166,1689.9406651829506
83,1769.217277133122,1770.294105951225
84,1090.453451460927,1091.933183223383
85,787.4429580354415,789.5975970696353
86,1720.6822698447256,1372.395410572593
87,667.6578643684627,671.0497684286622
88,890.1329244863441,893.2036908677397
89,914.6326061817101,554.428438944493
90,454.28172711753905,455.2051469740182
91,659.6359848032215,663.3159798475989
92,2028.38799834174,1341.4327659281882
93,412.14408083489707,498.2988059369891
94,401.54912614001154,402.30908731200446
95,650.994021199607,653.8951071422518
96,860.1461175280418,739.945615221568
97,720.0721356858128,721.5709088832227
98,406.6758055361452,399.2484052477135
99,893.0629689483582,896.1085125677032
100,1594.8859624475347,1311.7411576884172
101,635.8943321706424,638.6485223417272
102,555.9884903310434,555.7346497432869
103,986.7445147756425,976.5276986929916
104,886.9305834492795,889.8443481665386
105,1268.6719600947947,1069.4023476646908
106,356.3680582422951,356.85673789376125
107,401.2427530680105,402.8252198428253
108,765.1077715257238,694.0567119521958
109,454.22388692614646,455.25807778680525
110,897.6415672923039,685.9983108033315
111,1660.4579185205469,1639.866639014777
112,523.5524721699704,524.9607420138507
113,495.79128710017716,496.4344913433632
114,1277.7790298029197,1260.2927131251915
115,386.3842591735608,387.11639977682603
117,807.3399237640309,617.7113635874639
118,908.3578943228553,1152.9228491122853
119,507.182822116556,501.15813627802413
120,288.7453878825936,290.577618555775
121,602.1730390343919,603.9297054317934
122,1281.2455223821337,1186.5239077141805
123,344.0991465791357,345.2740734612623
124,936.7074565084856,947.3371914264408
125,867.7726391343645,745.893053512429
126,439.06954744197577,440.9310288351198
127,1222.947613201995,1243.755692399348
128,1255.2007627030598,1219.2097821435332
129,991.4208112313222,855.3928206919369
130,811.3179878796944,814.7393853611196
131,357.4583440214586,358.84601989634405
132,413.58242221848315,413.63052762308627
133,1123.1733381879699,1116.4725373693714
134,768.5044761954473,761.8487655820369
135,1292.2208507283124,1295.6756227153892
136,1879.0287452344892,1884.0719923053794
137,1777.0001822215531,1723.5633021720182
138,1122.7161462152953,1029.3254592310902
139,196.36975935615985,196.78033984627695
140,1168.367366490717,1166.0308786193975
141,1951.8012988156609,1976.540211446935
142,1177.9943840159651,996.9152635190138
143,1880.8385548376873,1157.6158815217939
144,1097.8589995345433,1103.2208821127692
145,799.1910487991885,805.3309438599227
146,320.67299130191606,322.1682590846167
147,806.9243236052957,775.9637757925213
148,1831.3702639194707,1739.5365684303363
149,439.7750078781885,441.1096961245968
150,755.5739087117645,756.9145899108717
151,557.9107208653625,462.1728062926319
152,470.1660868717661,469.5896486930422
153,769.9623794169803,703.5825628464527
154,1902.9542749250586,1901.7525574020844
155,768.5477923549494,768.2947097714249
156,820.0491361719546,819.3399765303883
157,843.4969120209403,731.9602214695808
158,1566.79710285998,1679.8614504890452
