Time (s),Total Distance (per second),Average Speed (units/s)
1,325.8961106285812,317.7866857113297
2,1666.2397086552573,1714.5846256108825
3,326.7892542048547,555.3273029327776
4,1255.0721914149678,58383.81903236361
5,1098.8126147888947,2070.7900756378554
6,3484.5037940514135,3271.3546193980933
7,755.0823694456244,756.6470250581198
8,813.4682899565378,818.9536828379828
9,1666.3049158167603,1660.7667535600815
10,462.779006218065,449.45951602772243
11,591.0017715502632,592.3727433563395
12,1474.2184034262273,1479.8915278783254
13,1439.7161117204685,1420.5001919755503
14,1005.2549466388589,1028.8164836688995
15,1285.3947937823752,1273.4550340744136
16,1316.2176972841075,1315.194418306922
17,434.9394796071467,435.9184149338781
18,1504.9099813080709,1489.950778640834
19,1276.1350045299555,1266.207700716437
20,1270.7061824348198,1222.2098744267053
21,1479.5346359075468,1488.957001708267
22,1722.0707281886484,1154.4594280595181
23,574.3509577776912,847.2391952382163
24,1772.7641325946856,1779.6300952703975
25,929.1527203075993,930.8757533362595
26,2006.918383627247,2058.3834931170563
27,1127.7931302040643,1134.19482366458
28,1408.9103743893918,1142.6988840347224
29,461.4984175846787,464.0864955121256
30,489.2796828583411,476.36730047058904
31,1011.3455316469667,755.9169014764668
32,237.59821922243825,237.76034762693507
33,698.3106272047556,696.3906203160614
34,1699.8435458078568,1684.358737090425
35,661.1043628981512,651.5446892177976
36,1058.2884080101685,1066.1530463952358
37,1744.1645914922972,1743.57439676623
38,1029.275042441341,1037.9167964807934
39,1059.540103135098,1022.2114718248479
40,1375.084438702817,1339.5137008333083
41,201.97567924111442,204.06474929532854
42,1447.502904108126,1433.715647863054
43,1775.0595520133015,1757.2592482324042
44,568.6090023173259,735.9784959944044
45,33.452664403425025,357.78642567765974
46,750.8804314082912,757.1397235838057
47,810.9837981756243,811.8148798745488
48,1076.521032252559,1074.256601765942
54,623.679065513858,446.224017334396
55,439.9566633744909,1035.4609521545553
59,704.8032167472497,361.43929839240855
60,356.8509128618713,984.4648050362351
61,1453.7629435665137,1458.4446147224728
63,1591.2195475573078,3214.881321844273
64,2210.4025428696673,5839.228951487461
65,1704.035407562527,1696.6063731196336
66,1015.2319155544689,1020.8378737230697
67,2183.7232811439453,2141.5091085593335
68,499.47836480251,488.23736042876817
69,511.79507781215676,511.9285176653528
70,2210.388244004954,2236.221891739071
71,369.3430518167657,372.0327000898799
72,1253.8241804341149,1237.110344010827
73,726.9156847343897,729.3743661423596
74,685.4820394558411,692.8731194886113
75,1335.6673821932027,1327.9063480051116
76,769.3937239795027,765.3671743323063
77,915.6136083744536,921.1483631322824
78,1387.0677100088965,1347.6068638536935
79,339.85539276066453,340.62480469017265
80,1946.856341547762,1971.57872321841
81,1918.3676512535853,1944.8685100845748
82,864.8277209126293,867.5313245238403
83,146.12771465311346,146.58963650309013
84,1156.17917745511,1156.6156332863811
85,990.1148859019191,993.2716873432047
86,1075.3138337483301,1076.8040622112176
87,1708.3413204466817,1690.4316798495183
88,1643.1493110601386,1659.6361865674558
89,800.2514588089965,803.2975283679965
90,3800.62214471838,3015.9457035619275
91,491.64499176854264,495.10563822954316
92,845.9583956456908,847.5227996796707
93,2995.689086358852,2993.7336511568883
94,3241.4622288653604,3429.5340613630183
95,2542.054946272385,2542.8212000887133
96,1081.2748408621871,1082.4478297531223
97,229.66892774659067,224.3865301571335
98,476.8186381461206,481.309993862197
99,320.39020165212634,323.456412036288
100,592.8975670214254,594.0575443743031
101,501.71571703449837,502.0517899494155
102,1232.1744104998932,1234.0775780962795
103,1197.0998524978097,1202.119782571972
104,1042.6871181639256,1048.717764450162
105,300.73493846466465,301.22845519331565
106,323.9447977615309,324.1415932842443
107,1099.954113817731,1059.1438618422571
108,288.65491115325494,289.19912317046544
109,1524.5828327348024,1533.5641782568389
110,183.04349174689932,183.8066236413465
111,149.16928933794142,149.3349337126
112,2211.121578040022,1566.8449144097995
113,520.6865141806339,520.9813848298116
114,559.229319060583,561.7264546405689
115,399.91223299775965,402.6988880974099
116,659.9593905175833,660.9187263269924
117,793.4792306434754,767.9541879779728
118,542.3144429112339,544.3266030320572
119,263.4221675633249,264.3483391866124
120,1259.5448382019,1256.497054395801
121,1616.61851239666,1623.9539331319074
122,639.7085990844708,643.1288654228827
123,604.2813844702714,604.0902075776738
124,611.2272641516713,613.2861294840404
125,485.0496953127746,486.6891734390096
126,353.8907347685688,345.0256788929586
127,337.8650652651147,338.76800455954566
128,1043.1682633009157,1032.4202812006995
129,1098.9545755548913,1106.7443223617543
130,1064.495346915018,1055.4626070050153
131,994.3341387845965,997.4356608689352
132,230.19912374054584,230.63306100917683
133,643.1564678470947,644.0111391293951
134,1091.4190281995498,1093.654438061218
135,466.76589838585244,466.62868803260716
136,1169.1903125341778,1145.1991945124882
137,400.6063146444863,400.747867476436
138,1167.5035323518312,1188.9651748400854
139,1228.3635467848007,1238.8326448739483
140,393.30595416466423,413.260361866501
141,1978.6194093340537,1984.6882937625032
142,343.0912225931282,344.45540763777115
143,570.1313412531574,573.7807685500712
144,547.6340942526941,549.542047396145
145,1316.2070329141388,1260.9655764076954
146,342.70158908631146,343.0753884910515
147,641.6390741144027,643.4358799173635
148,816.8509925403393,821.9656891450696
149,1242.697810157367,1231.4788645728756
150,720.8225754772471,717.2605081180728
151,310.04367240597225,309.94540272838134
152,503.9906780299991,506.25070429810796
153,1151.2153382782533,1161.8802894423611
154,280.94261473440315,282.36268730384575
155,255.932917417203,247.76691889185173
156,504.12854847782853,505.04954809891933
157,1238.8046814102208,1270.79083310393
158,1213.4286339931605,1215.5586678568095
159,579.802166953698,580.5790054063666
160,307.66672246351953,308.9525713800382
161,451.67170293647115,452.6330461339903
162,497.6790292163029,498.4598041141772
163,563.2272738893668,565.1156556215244
164,503.4912595711075,506.1624280853937
165,255.2688540819984,249.26398088497777
166,508.39044201054605,506.1899864454574
167,791.5657741809265,790.5117601852775
168,488.86994031975445,489.75407002492335
169,150.44188145351038,150.4632421298731
170,612.7715198273823,632.0465273373026
171,1354.3400025409267,1085.5635219172518
172,272.10307013937415,274.6677113436699
173,519.4495225673819,524.9057836376867
174,329.85619331987874,321.36326644267587
175,626.9309829385642,667.1561395612946
176,366.931567809667,367.19301031975937
177,456.87055869393595,455.58809322598717
178,841.8786536694356,849.9423125956707
179,2085.1892943558223,2068.408558169783
180,354.5218515390576,354.17366256451834
181,522.8674834141153,523.011599976227
182,1001.5483182819981,998.6825987774855
183,385.6882121688494,386.19616493848434
184,284.9626029454795,276.15768230222295
185,1957.2961036912563,1942.0870891972718
186,708.5004250994897,709.4569086881983
187,395.28196396012686,393.8528657593419
188,630.1086940907219,630.8977416694411
189,1189.8098658279416,1196.7753189336847
190,1152.4803954653592,1166.3056159595371
191,729.9084236754854,730.9252137682082
192,866.1437569886801,859.2996569799831
193,262.5093750182448,263.70580322146134
194,744.212605016244,723.5869496945038
195,803.0554333816685,843.8284691265325
196,452.0622196793616,453.11025908185405
197,617.6159675060973,617.9239662345808
198,453.0854383074538,455.462385484213
199,545.1503083952041,545.1756132297032
200,379.84248565849725,381.46825955365665
201,410.8761809981225,410.75926807910787
202,644.1147204265725,636.4943877335586
203,352.26243302629325,352.2588716610835
204,633.9453143573536,615.795540260987
205,475.4841027115401,473.06573977293823
206,418.7839508587989,420.2603152729457
207,444.16499154567316,430.786478138244
208,1755.8008773791832,1622.7397353872816
209,432.0433538461689,433.29499862471494
210,1556.9414842074898,1593.2198292030155
211,548.9414181926766,556.2528903005322
212,1180.0155125419221,1186.3937069476876
213,427.6457833212189,428.58290759934584
214,597.2022162421629,618.3823235881637
215,391.4618375248861,384.787379931355
216,854.4590000367123,860.8280200341601
217,438.45744283793675,438.65605729453256
218,1139.7506694689325,1140.8621683187964
219,933.08348875346,938.3052702811266
220,724.9493619484185,730.9970815291529
221,433.26708633456656,433.38854626359335
222,770.7416618116439,764.5272593202881
223,668.082665002612,648.9943852146076
224,322.7291860632199,324.27370588535183
225,305.4927776480061,316.1240657369065
226,677.7725404599331,678.6256702441409
227,374.42215944817184,374.5703842777083
228,510.8750336666733,505.1679019577287
229,1668.231104637936,1603.1979731681697
230,1108.1728689626038,1101.6743321211668
231,776.0993540633225,777.7629114796569
232,839.0669881685039,660.0102326472356
233,2976.5178077443124,2911.004132070748
234,533.001973216489,533.8087652655194
235,647.2216661393579,651.2233874266124
236,908.0766834003409,901.1696546016173
237,528.0856626111798,529.3942221212474
238,284.2628300218562,285.08350532356866
239,393.4118703900468,392.76478958629525
240,546.6670201874101,548.9385882412043
241,2049.786129846106,2061.456898679449
242,1502.0947830884604,1439.0600619794475
243,316.81613493548497,317.33670271947454
244,1015.8302777806706,1001.8550154432941
245,578.3667861907751,571.1993899133859
246,568.4381026460761,568.6721301730641
247,579.4547116780268,575.7843264384219
248,511.76916455018323,509.86694683038945
249,462.9335648993547,464.58389858682744
250,201.9347921136359,202.6012668290151
251,419.21648739160497,413.6987522464994
252,1420.023568535315,1045.7129370702062
253,1336.9892045099066,1338.4054503530365
254,963.5732262062625,964.2675430827394
255,1137.4582028689026,1130.5300030641572
256,1027.2368994509168,1011.0508319842716
257,417.1908006381961,418.73190308698986
258,695.1439622861271,696.7502479547265
259,343.5018235757362,345.3834579421753
