fixation,duration,start_time
1,241.64910000562668,0.0
2,453.1164000034332,271.9708000421524
3,151.0232000350951,755.6464999914169
4,302.20719999074936,1027.1155000329018
5,302.11750000715256,1359.465099990368
6,392.9408999681475,1691.6375000476835
7,785.1696999669075,2114.8749000430107
8,811.696900010109,2930.181400001049
9,694.5045999884605,3866.788600027561
10,331.13400000333786,4591.530800044537
11,423.4071999788275,4954.024300038815
12,271.8812000155449,5407.370999991894
13,270.33250004053116,5709.546000003815
14,364.8169000148773,6008.9674000144005
15,241.3532999753952,6404.5206000208855
16,210.16839998960495,6675.927100002766
17,209.1797999739647,6916.28100001812
18,211.4438999891281,7219.673600018024
19,302.2606999874115,7461.26960003376
20,513.4850999712944,7853.746200025082
21,543.459399998188,8397.85269999504
22,241.65489995479584,9032.247700035572
23,544.0379000306148,9364.334500014782
24,298.47939997911453,9938.456400036812
25,178.92689996957597,10421.77640002966
26,271.319299995901,10724.061100006104
27,729.2718000412005,11025.763700008392
28,301.4986000061017,11781.49239999056
29,271.7486000061035,12113.463500022888
30,511.6816999912262,12415.334600031376
31,664.3673000335693,12959.447899997234
32,241.23169994354248,13654.076800048351
33,242.2410999536496,13925.461800038816
34,362.8713999986667,14197.38260000944
35,302.0261000394821,14590.449000000954
36,181.26199996471405,15043.436000049114
37,210.39960002898988,15255.020900011064
38,513.7429999709111,15557.106200039389
39,421.2005999684334,16101.375200033188
40,180.96249997615814,16554.130500018597
41,362.20609998703003,16765.76610004902
42,452.9708999991417,17158.242000043392
43,271.6513999700546,17641.656800031662
44,513.7390000224113,17943.70829999447
45,271.93459999560946,18487.1359000206
46,211.52189999818802,18789.44770002365
47,241.97990000247955,19031.04690003395
48,241.531800031662,19303.05489999056
49,332.3537999987602,19574.69060003757
50,241.69489997625715,19937.308400034904
51,694.3665000200235,20269.709399998188
52,272.4777999520302,20994.40290004015
53,271.58550000190735,21296.64570003748
54,272.6044999957121,21598.363400042057
55,483.41269999742144,21901.2064999938
56,302.21810001135236,22414.470600008965
57,362.44299995899564,22747.02320003509
58,241.45609998702275,23139.7881000042
59,301.77199995517003,23532.46040004492
60,211.9544000029564,23864.22220003605
61,211.1346000432968,24166.87389999628
62,247.5735999941826,24408.35220003128
63,331.73629999160767,24685.545100033283
64,362.32589995861053,25043.11660003662
65,147.46569997071856,25435.59180003405
66,260.627199947834,25745.08360004425
67,392.76260000467664,26010.05760002136
68,259.64750003814333,26444.45440000296
69,240.64670002460116,26735.278699994087
70,453.62489998340607,27006.124700009823
71,241.65879994630814,27489.427000045776
72,241.4843000173605,27761.70200002193
73,211.8690999746359,28033.06740003824
74,271.6104999780655,28275.180100023743
75,270.6659999489784,28577.061700046062
76,453.0275999903715,28879.281700015068
77,181.10989999771482,29362.53900003433
78,302.4036999940872,29573.955700039864
79,150.62730002402895,29906.520900011063
80,302.0020999908411,30148.14720004797
81,332.41409999132156,30480.407800018787
82,301.8077999949419,30843.02790004015
83,210.74199998378754,31175.18080002069
84,240.56619995832443,31417.978000044823
85,151.1254000067711,31688.64200001955
86,1117.8048999905586,31870.0992000103
87,181.14609998464584,33018.238000035286
88,332.0392000079228,33229.58100003004
89,151.08889997005463,33591.87420004606
90,150.9138999581337,33773.28690004349
91,423.20990002155304,33954.44230002165
92,211.09310001134872,34408.01530003548
