fixation,duration,start_time
1,151.31689999997616,0.0
2,211.43429999984804,181.64910000003877
3,177.51580000016833,423.4707999993116
4,211.67519999947376,846.0668999999762
5,241.8037999998778,1208.2406000001356
6,241.74560000002384,1480.513599999249
7,332.7565000001341,1752.2650999994949
8,301.90859999973327,2114.8892000000924
9,331.97840000037104,2447.3795999996364
10,181.51169999968215,2809.4080999996518
11,110.64099999982864,3081.3219999996945
12,520.8075999999428,3206.480899999849
13,178.69490000046835,3778.925099999644
14,473.14489999972284,4108.471699999645
15,316.5287999995053,4588.100899999961
16,209.72690000012517,4924.399899999611
17,119.02840000018477,5288.799399999902
18,150.91420000046492,5437.91849999968
19,121.15550000034273,5679.905899999663
20,151.10220000054687,5831.677999999374
21,327.9407999999821,6079.56539999973
22,178.65070000011474,6437.780899999663
23,162.01720000058413,6725.622099999338
24,269.8752999994904,6920.273699999787
25,181.425199999474,7220.251600000076
26,513.1207000007862,7431.74769999925
27,181.15039999969304,8126.257799999788
28,272.0686000008136,8337.479599999264
29,181.1765000000596,8639.958699999377
30,178.31259999983195,8851.333300000057
31,150.4863999998197,9183.65739999991
32,120.84180000051856,9364.86989999935
33,180.87489999923855,9516.13590000011
34,150.9213000005111,9727.288599999622
35,241.52349999919716,9908.914400000123
36,151.2522999998164,10180.700199999848
37,211.48410000000513,10361.715899999252
38,211.07550000026822,10603.553999999538
39,180.5177999995667,10845.049999999814
40,123.44790000002831,11175.047499999404
41,362.19739999994636,11328.554999999702
42,271.7712000003103,11721.026599999515
43,150.96609999984503,12023.235399999656
44,150.93709999974817,12355.354399999604
45,181.2251000003871,12597.326599999333
46,211.44619999919087,12808.849200000055
47,480.5799000002444,13050.392399999311
48,120.88190000038594,13684.791799999774
49,301.84750000015083,14017.42139999941
50,362.7574999993649,14409.757699999958
51,269.15810000058264,14802.599499999546
52,271.9809999996796,15225.427099999972
53,121.06570000015199,15527.390499999748
54,242.03359999973327,15798.94570000004
55,242.10510000027898,16071.291999999434
56,181.4705000007525,16343.060699999332
57,301.8892000000924,16553.46239999961
58,182.54169999994338,16885.849599999376
59,151.2645999994129,17098.593200000003
60,150.68059999961406,17280.14910000004
61,120.60740000009537,17461.25859999936
62,241.582800000906,17612.091999999247
63,121.44429999962813,18034.254900000054
64,211.99249999970925,18185.58579999953
65,150.63190000038958,18548.60889999941
66,241.08050000015282,18729.969099999405
67,120.84119999967879,19001.29739999957
