fixation,duration,start_time
1,146.80410000681877,0.0
2,180.85280001163483,360.3880999982357
3,148.0143000036478,694.7129999995232
4,120.9091000109911,1146.444399997592
5,180.97050000727177,1752.8118000030518
6,181.40800000727177,1964.527199998498
7,150.86949999630406,2175.896700009704
8,297.72589999437287,2356.444200009108
9,120.46850000321865,2747.577500000596
10,272.97119998931885,2988.8992000073195
11,244.3134000003338,3290.8489000052214
12,151.783100008965,3715.234999999404
13,151.544500008225,3896.922499999404
14,121.51850000023796,4078.528200000525
15,150.70509999990463,4230.020400002599
16,119.6046999990931,4411.255500003696
17,211.48220001161098,4561.344899997115
18,182.13509999215603,4893.116500005126
19,121.27560000121593,5256.365500003099
20,181.7187999933958,5468.072500005364
21,121.05919998884201,5679.534900009632
22,513.4409999996424,5830.593999996781
23,241.41279999911785,6374.7056000083685
24,240.02770000696182,6649.843099996448
25,167.07370001077652,6918.616099998355
26,353.05089999735355,7148.771300002933
27,243.762600004673,7557.915600001812
28,173.50540000200272,7801.732500001788
29,413.71389999985695,8014.225000008941
30,120.2910999953765,9605.402600005267
31,211.65710000693798,9817.33259999752
32,207.24469999969006,10245.045200005174
33,181.3579999953472,10482.597200006248
34,331.89599999785605,10694.031300008295
35,149.89970000088033,11057.041700005531
36,241.8124000132102,11237.624799996614
37,241.88789999485198,11509.54700000584
38,180.9975999891758,11781.535700008271
39,120.5426000058651,12053.552000001073
40,120.84350000321865,12204.521799996495
41,120.76999999582586,12356.063500002028
42,573.4701000004989,12506.82500000298
43,150.76980000734147,13171.233400002122
44,211.45990000665188,13352.424400001764
45,181.20430000126362,13593.909999996424
46,241.93209999799728,13805.337200000882
47,181.11130000650883,14077.426200002432
48,332.1017999947071,14349.01890000701
49,302.41189999878225,14711.597200006248
50,271.9975000023842,15044.055600002408
51,211.40219999849796,15346.464100003242
52,151.46140000224113,15587.852500006557
53,121.01169998943624,15950.517200008037
54,271.35350000858307,16101.907399997115
55,634.4618999958038,16403.558100000024
56,181.17210000753403,17158.874799996614
57,120.89820000529289,17370.146899998188
58,237.71930000185966,17521.257799997926
59,181.6007999926769,17853.253900006413
60,241.24120000004768,18065.277900010347
61,181.67809998989105,18336.47840000689
62,181.73109999299413,18548.043400004502
63,150.84149999916553,18880.96019999683
64,331.92319999635583,19061.719500005245
65,181.06029999256134,19424.51700000465
66,150.748599991206,19696.394100010395
67,211.76289999484652,19877.428200006485
68,150.78980000317097,20119.19210000336
69,272.107400000099,20300.185300007463
70,362.3224999904669,20602.52080000937
71,483.1572999954187,20995.405000001192
72,694.8217999935187,21629.73560000956
73,241.49610000848406,22354.72069999576
74,211.7555000036955,22686.90000000596
75,271.9556999951601,22928.906300008297
76,240.1775000095331,23230.90819999576
77,302.65159998834133,23502.118400007486
78,482.7888000011444,23834.78589999676
79,271.81019999086857,24408.853500008583
80,237.61400000751019,24710.940200001
81,180.99590000510216,25043.132300004363
82,211.2449000030756,25254.766000002623
83,180.9767999947071,25496.45800000429
84,150.9265999943018,25708.05750000477
85,180.87049999833107,25888.96660000086
86,211.78840000927448,26100.205899998546
87,241.74089999496937,26342.07050000131
88,209.84669999777907,26613.869400009517
89,181.05900000035763,27126.895199999213
90,181.3555999994278,27338.090000003576
91,241.93609999119872,27549.227700009946
92,211.25059999525547,27821.429800003767
93,331.84690000116825,28062.849900007248
94,483.2690000087023,28515.981299996376
95,181.0638999938892,29029.64300000668
96,211.78010000288486,29301.488800004125
97,120.71179999410742,29603.80740000308
98,271.5751999914646,29754.48290000856
99,118.5261999964714,30059.201600000262
100,211.2021999955141,30208.028300002217
101,181.629100009799,30449.3518999964
102,242.02609999477863,30660.708100005984
103,180.70600000023842,31084.12380000949
104,151.01590000092983,31295.328500002623
105,362.23920001089937,31476.87129999697
106,210.5869999974966,31869.32350000739
107,118.0164999961853,32174.27120000124
108,211.53770001232624,32322.50599999726
109,181.56419999896752,32563.9389000088
110,150.40880000591278,32775.949799999595
111,393.00449998676777,33047.24620001018
112,362.5229000002146,33470.419100001454
113,210.6862000077963,33863.07389999926
114,151.0798999965191,34104.516400009394
115,241.49600000679493,34406.99130000174
116,150.76839999854565,34679.09350000322
117,301.547100007534,34860.17430000007
118,150.8491000086069,35252.871399998665
119,181.13660000264645,35433.94799999893
120,150.9108999967575,35645.86200000346
121,181.3813999891281,35826.7717000097
122,241.2410999983622,36038.29739999771
123,151.12229999899864,36309.77830000222
124,241.47159999608994,36491.33460000157
125,301.76579999923706,36884.42350000143
126,211.3306999951601,37216.4525000006
127,302.1405999958515,37578.68780000508
128,120.89320001007582,37910.72969999909
129,182.09489999711514,38061.80290000141
130,150.8628999888897,38274.13970001042
131,301.3867000043392,38515.16449999809
132,175.45700000226498,38849.82129999995
133,240.6583999991417,39240.51890000701
134,208.70129999518394,39510.59740000963
135,241.39720000326633,39754.7322999984
136,450.2363000065088,40207.10909999907
137,151.2622999995947,40687.60109999776
138,298.20299999415874,41085.63940000534
139,178.417199999094,41417.92679999769
140,212.27120000123978,41626.19079999626
141,150.72299998998642,41989.71090000868
142,271.98870000243187,42170.66699999571
143,181.15399999916553,42472.81820000708
144,271.51410000026226,42684.32490000129
145,270.06029999256134,42986.443000003695
146,122.56010000407696,43286.98080000281
147,211.07520000636578,43440.18639999628
148,244.01500000059605,43740.902800008655
149,153.29740001261234,44104.078999996185
150,330.4446000009775,44407.9334000051
151,1113.1198000013828,44770.62080000341
152,245.08470000326633,46034.20839999616
153,149.4433999955727,46309.12780000269
154,724.4051999896765,46940.26290000975
155,330.5594000071287,47697.37960000336
156,120.6427000015974,48182.18520000577
157,270.6852999925686,48333.29180000722
158,326.1185999959707,48636.13070000708
159,209.35520000755787,49056.87739999592
160,152.4827000051664,49358.60400000215
161,1992.8782999962568,49722.23380000889
162,420.0151000022888,51745.22390000522
163,152.07029999792576,52197.73560000956
164,150.91640000046027,52593.00010000169
165,150.51079998910427,52774.40980000794
166,181.51960000395775,52955.50519999862
167,211.90999999642372,53257.734300002456
168,153.16910000145435,53498.13099999726
169,300.1486999988483,53680.89350000024
170,724.3625999987125,54010.62700000405
171,181.21099999547732,54886.678200006485
172,181.46330000460148,55098.19879999757
173,241.86450000107288,55309.566500008106
174,182.39810000360012,55581.92110000551
175,150.88959999382496,55915.74780000746
176,212.84379999340308,56155.46780000627
177,363.1948999911474,56398.64640000463
178,151.15520000457764,56792.207800000906
179,120.8936999887228,57032.780500009656
180,1628.3825000077413,57183.92249999941
181,211.55169999599457,59207.30290000141
182,240.332800000906,59448.88570000231
183,211.58509999513626,59719.378600001335
184,213.07620000838506,60443.93129999936
185,752.7345000058413,60687.52089999616
186,151.88660000264645,61531.714200004935
187,212.03669999539852,61713.93630000949
188,149.55370000004768,61958.66770000756
189,269.7458000034094,62260.68909999728
190,150.52130000293255,62623.23330000043
191,241.03919999300706,62865.58390000463
192,241.70480000973475,63318.22450000048
193,209.2474000006914,63590.18670000136
194,2535.3077000081466,64071.03769999743
195,123.02040000259876,66909.3994999975
196,181.60459999740124,67061.87160000205
197,152.02120000123978,67333.67149999738
198,181.7753999978304,67697.30040000379
199,211.03700000047684,68029.99670000374
200,181.27689999341965,68271.43900001049
201,150.01919999718666,68482.86740000546
