fixation,duration,start_time
1,332.23530000448227,0.0
2,215.59850001335144,361.990700006485
3,422.8865000009537,604.0825000405312
4,184.55569994449615,1057.331800043583
5,271.5312999486923,1268.4780000448227
6,241.4862999916079,1661.632100045681
7,245.13209998607613,1933.5138000249865
8,301.88120001554444,2205.4519000053406
9,181.73339998722076,2537.3991000056267
10,180.96249997615814,2749.0245000123978
11,181.42429995536804,2960.169100046158
12,151.138899981976,3171.516400039196
13,151.04159998893738,3353.2086000442505
14,572.9940999746323,3534.50100004673
15,423.493399977684,4138.11620002985
16,180.8725000023842,4652.192499995232
17,151.1448000073433,4863.379000008106
18,146.31949996948242,5051.7272000312805
19,197.91460001468658,5253.496800005436
20,134.93140000104904,5634.441100001335
21,258.09039998054504,5803.237600028515
22,283.76779997348876,6089.468200027943
23,271.55150002241135,6403.850199997425
24,120.86840003728958,6705.971199989319
25,301.8628000020981,6917.848200023174
26,239.83889997005554,7250.098900020122
27,241.5595999956131,7521.180700004101
28,271.94539999961853,7793.49690002203
29,755.6205999851227,8095.23140001297
30,151.13560003042403,9002.002099990845
31,211.343199968338,9183.031800031662
32,241.51370000839415,9424.817200005054
33,181.16369998455048,9696.731500029564
34,241.638400018217,9907.993900001047
35,275.90189999342147,10179.894200026987
36,301.88889998197556,10482.10900002718
37,268.693499982357,10817.552700042725
38,329.12420004606247,11119.682799994946
39,272.1300999522191,11478.635700047016
40,275.3280000090599,11780.913500010967
41,151.45359998941603,12082.823300004004
42,241.602299988268,12264.44950002432
43,210.1340000033415,12536.813000023363
44,181.03319996595565,12777.005300045012
45,120.23510003089905,13138.941399991512
46,152.06110000610352,13289.550500035286
47,120.62169998884201,13471.990299999714
48,151.90489995479584,13622.801600039003
49,181.06889998912993,13805.34960001707
50,122.3120000362378,14015.259000003338
51,1027.0891000032425,15137.848200023174
52,303.03490000963393,16191.22610002756
53,179.2243999838829,16524.7432000041
54,363.6036999821663,16734.885700047016
55,180.4400999546051,17128.210400044918
56,453.47350001335144,17339.002499997616
57,245.39139997959137,17822.631600022316
58,150.04360002279282,18094.86669999361
59,331.81480002403623,18275.94620001316
60,392.21820002794266,18638.514299988747
61,183.63510000705355,19061.24390000105
62,272.36320000886917,19271.99580001831
63,181.60259997844696,19574.67760002613
64,241.85720002650487,19846.637199997906
65,180.95899999141693,20118.944500029087
66,302.105799973011,20330.364100039005
67,211.21820002794266,20662.61930000782
68,392.68580001593,20904.11470001936
69,241.20499998330706,21327.156100034717
70,302.52569997311,21598.59870004654
71,302.4580999612808,21930.93270003796
72,241.80589997768402,22263.445900022984
73,181.49439996480942,22535.29690003395
74,181.48870003223055,22746.553499996666
75,363.23619997501373,22957.6481000185
76,124.63289999961853,23351.0367000103
77,180.99159997701645,23501.971400022507
78,452.3302999734842,23713.786900043488
79,211.67990005016327,24196.631399989128
80,302.0307999849283,24438.64030003548
81,210.04890000820524,24772.247900009155
82,332.17660003900164,25012.619599998
83,179.6327000260353,25375.081600010395
84,332.2319999933243,25586.554000020027
85,120.62720000743866,25949.27120000124
86,393.4350000023842,26159.57080000639
87,275.78420001268023,26583.297200024128
88,180.59479999542236,26885.543799996376
89,241.51219999790192,27097.288000047207
90,175.37639999389648,27373.464500010014
91,302.2289000153578,27579.07590001821
92,271.23230004310244,27913.920199990276
93,1026.3231999874079,28214.733700037003
94,360.3547000288927,29274.108900010586
95,241.3808000087738,29664.95530003309
96,266.23860001564026,29939.920599997044
97,785.4600000381506,30238.494199991223
