fixation,duration,start_time
1,182.68269997835165,60.28909999132157
2,332.2027000188827,273.2638999819756
3,180.81659996509552,635.9110000133514
4,151.6075000166893,906.3136999607086
5,121.37680000066757,1088.3798999786377
6,269.20210003852867,1239.6517999768255
7,120.50459998846054,1601.4929000139236
8,428.06529998779297,1751.862399995327
9,839.8558999896054,2210.461300015449
10,120.72980004549117,3928.122299969196
11,308.16019999980927,4078.900200009346
12,257.7921000123024,4493.382799983025
13,169.3124000430107,4794.165399968624
14,150.72509998083115,5600.518899977207
15,123.98989999294281,6253.400200009346
16,211.27539998292923,6405.5583999753
17,213.27340000867844,6646.955199956894
18,115.81410002708435,6924.86519998312
19,282.1662999987602,7139.463899970055
20,231.68699997663498,7442.749599993229
21,270.4325000047684,7704.287699997425
22,361.7267000079155,8160.050300002098
23,210.2901999950409,8549.742299973965
24,119.9277999997139,9213.469599962234
25,120.58680003881636,9727.433699965475
26,120.8361000418663,10000.275999963284
27,244.68930000066757,12749.32999998331
28,120.6525000333786,13111.020999968052
29,1238.4610999822653,13593.78450000286
30,120.95450001955214,15043.872999966145
31,121.6764999628067,15436.30790001154
32,151.25880002975464,15709.615399956703
33,241.22460001706895,15891.105799973013
34,452.2791000008583,16162.752099990845
35,151.5430999994278,16645.58569997549
36,180.56749999523163,16827.303900003433
37,211.31519997119904,17038.859200000763
38,272.2575000524521,17280.33309996128
39,271.7793000340462,17582.783599972725
40,302.05889999866486,17885.022499978542
41,389.3150000572241,18217.226399958134
42,180.99250000715256,18699.41149997711
43,242.61340004205704,18910.88839995861
44,211.05480003356934,19184.0719999671
45,241.56349998712903,19425.23930001259
46,151.16249996424085,19696.996399998665
47,241.60159999132156,19878.35229998827
48,422.13760000467664,20150.119499981403
49,119.44709998368853,20663.298699975014
50,243.36190003156662,20813.47469997406
51,211.19600003957385,21086.90749996901
52,209.44420003890627,21328.246899962425
53,181.3637000322342,21569.915799975395
54,119.06279999018079,21781.49430000782
55,211.97229999303454,21931.875800013546
56,182.07630002498627,22173.375999987125
57,241.3915999531746,22386.031300008297
58,362.10530000925064,22657.810499966145
59,151.50630003213155,23049.97609996796
60,331.6624000072479,23231.91369998455
61,392.8357999920845,23593.835399985317
62,211.34760004282361,24016.99979996681
63,121.44480001926422,24258.09469997883
64,302.1191999912262,24409.61890000105
65,331.8506999611891,24741.91130000353
66,330.7138999700546,25103.98140001297
67,362.81769996881485,25527.339500010014
68,211.30520004034042,25920.155299961567
69,241.16500002145767,26161.84029996395
70,573.8950999975204,26433.35759997368
71,301.8730000257492,27038.13839995861
72,211.33340001105898,27369.992999970917
73,422.7013999819792,27611.56900000572
74,272.54910004138947,28064.106099963188
75,241.65120005608333,28366.870799958702
76,180.9965000152588,28638.651799976826
77,121.52120000123614,28849.2594999671
78,603.531700015068,29122.06189996004
79,332.60029995441437,29755.943300008774
80,211.70939999818802,30209.38470000029
81,181.44189995527267,30451.228500008583
82,181.0149000287056,30662.777899980545
83,211.00819998979568,30874.072600007057
84,211.3579000234604,31115.05489999056
85,150.33930003643036,31357.43119996786
86,240.58539998530614,31538.773999989036
87,362.40709996223814,31931.51940000057
88,179.25760000944138,32324.150499999523
89,183.2040999531746,32533.677500009537
90,180.5906999707222,32747.363799989223
91,331.6158999800682,32958.56690001488
92,180.69980001449585,33320.76819998026
93,272.67669999599457,33531.66060000658
94,906.1865999698639,33834.75830000639
95,241.3759999871254,34770.950999975204
96,271.97100001572835,35042.95599997044
97,181.27160000801086,35466.2378000021
98,120.77079999446869,35677.42909997702
99,150.58630001544952,35919.11369997263
100,273.1245999932289,36099.102899968624
101,151.03429996967316,36402.585099995136
102,301.95520001650584,36583.908999979496
103,181.18219995498657,36916.04850000143
104,150.8526000380516,37127.589599967
105,331.94129997491837,37308.747500002384
106,180.88400000333786,37671.29060000181
107,120.70179998874664,37882.46520000696
108,271.55670005083084,38033.88839995861
109,302.06700003147125,38335.72929996252
110,391.74130004644394,38668.045399963856
111,211.32330000400543,39151.46039998531
112,120.66690003871918,39393.14559996128
113,181.35379999875295,39544.00559997559
114,151.07690000534058,39755.44919997454
115,181.07819998264313,39936.77689999342
116,120.83939999341965,40148.08349996805
117,513.3104000091553,40299.30399996042
118,241.3671000003742,40963.83910000324
