fixation,duration,start_time
1,211.69860000023618,60.50499999988824
2,452.3613999998197,302.1921000001021
3,181.33609999995667,785.6181000000797
4,211.45770000014443,997.176999999676
5,449.83629999961704,1238.6362000000663
6,151.0692999996245,2024.407300000079
7,362.45790000027046,2205.307399999816
8,332.30959999980405,2598.00410000002
9,326.12190000014425,2966.756599999964
10,370.92970000021205,3443.961999999825
11,1017.6610000003125,3875.984499999788
12,151.23620000015944,4924.453999999911
13,292.34230000013486,5115.222899999935
14,271.52410000003874,5437.654799999669
15,152.88319999957548,5739.405900000129
16,362.25419999985024,5920.8873999998905
17,362.45519999973476,6313.3319000001065
18,122.17479999968782,6706.355800000019
19,339.84290000004694,6917.965099999681
20,392.7444000002006,7280.167899999767
21,211.4080999996513,7823.782000000123
22,332.434299999848,8186.128099999856
23,302.0224000001326,8548.738599999808
24,513.2466000001896,8881.157799999695
25,151.13689999980852,9757.175499999896
26,211.41910000005737,9938.372999999672
27,543.6263999999501,10180.10719999997
28,150.50029999995604,10905.446599999908
29,301.9584000003506,11086.590599999765
30,150.79490000009355,11418.894899999725
31,150.81440000003204,11600.101400000043
32,211.2768999999389,11781.355500000063
33,392.5200000000186,12023.370300000068
34,151.1732999999076,12445.64009999996
35,301.8715000003576,12687.691499999724
36,544.2666000002082,13019.943699999712
37,6614.400499999985,13593.315500000026
38,119.22030000016093,20571.887699999847
39,211.1732999999076,20723.85089999996
40,453.21480000019073,21265.518499999773
41,484.44219999992856,21748.710099999797
42,271.6713000000491,22263.74519999977
43,271.73179999972126,22566.07120000012
44,181.0042000003159,22868.055499999784
45,210.6488000000827,23079.422799999826
46,301.9021999998986,23411.63549999986
47,211.3977000000923,23743.74569999985
48,211.4926999998279,23985.136200000063
49,181.0252999998629,24438.70399999991
50,211.5803000000269,24649.938599999998
51,332.57899999991423,24891.576799999923
52,150.48529999983293,25314.88789999997
53,242.22039999999106,25495.73809999973
54,180.9078999999947,25767.769099999685
55,754.281500000041,25978.89509999985
56,211.50680000009015,26764.44160000002
57,362.51310000009835,27006.0784
58,332.720900000073,27398.909800000023
59,181.5073000001721,27761.369899999816
60,120.8495999998413,28033.205899999943
61,211.43589999992037,28184.43640000001
62,241.22100000037244,28426.46729999967
63,211.58410000009826,28698.2191999997
64,362.50270000007004,28939.778599999845
65,241.3792000003159,29332.28439999977
66,151.0222000000067,29604.38959999988
67,392.8665000000037,29785.699500000104
68,271.8813999998347,30208.623399999924
69,211.27130000013858,30510.74469999969
70,241.30370000005132,30752.49519999977
71,755.5857000001743,31023.907699999865
72,240.70289999991655,31809.855200000107
73,421.8784999996424,32172.18090000004
74,513.6713999998719,32685.601499999877
75,211.26720000011846,33229.44609999983
76,272.2722000000067,33470.71519999998
77,543.8255000002682,33772.98919999972
78,392.7097000000067,34468.09400000004
79,120.46659999992698,34891.15700000012
80,269.66689999960363,35044.1381000001
81,181.14209999982268,35404.50609999988
82,181.088399999775,35615.82670000009
83,604.0396000002511,35887.536899999715
84,181.67430000007153,36521.81660000002
85,211.42220000037923,36733.61639999971
86,120.54149999981746,37035.72940000007
87,181.2771000000721,37186.67529999977
88,330.16990000009537,37398.3284
89,120.92050000000745,37820.89759999979
90,482.9804000002332,37972.3890999998
91,302.0482999999149,38485.89580000006
92,332.0416999999434,38818.02080000006
93,211.46169999985432,39240.85330000008
94,181.249199999962,39482.819199999794
95,362.4493999998085,39694.0625
96,302.41520000016317,40086.604799999855
97,180.57680000038818,40419.5316999997
98,120.63259999965521,40630.67400000012
99,241.2644000002183,40781.61719999975
100,151.47560000000522,41053.1137000001
101,211.5175000000745,41234.92199999979
102,151.26679999986663,41476.26819999982
103,694.7544000004418,41657.47139999969
104,151.35080000013113,42382.42379999999
105,241.878200000152,42563.78209999995
106,120.29850000003353,42835.89030000009
107,151.27570000011474,42986.45889999997
108,299.57239999994636,43168.00339999981
109,694.4048000001349,43681.72469999967
110,272.0900999996811,44406.380200000014
111,211.4550000000745,44708.597999999765
112,815.8629000000656,44950.11620000005
113,211.13689999980852,45796.28750000009
114,121.19690000033006,46037.60539999977
115,423.19169999985024,46188.90709999995
116,120.70649999986199,46642.26239999989
117,181.43630000017583,46792.82789999992
118,271.729400000062,47004.42909999984
119,120.85920000029728,47306.69179999968
120,211.54860000032932,47457.54129999969
121,241.55929999985528,47699.44689999986
122,301.2817000001669,47971.42189999996
